num,date,exp_num,exp_subrun,resp_run,e_coli_plate,vial_ID,vial_id_copy_pasted,resp_rate,treat_ID_full,treat_ID_collapsed_controls,food_sym_state,N_species_dose,N_species,N_dose,control_or_nutrient,temp,food,sym_state,beetag,exp_run_full,beetag_exprun,col_num,jar_unique_ID,broken_or_damaged
5,08_20_22,2,B,2,0,A2,A2,-0.00331,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,G31Y83,2B,G31Y83_exp2B,198,110,0
6,08_20_22,2,B,2,1,B2,B2,-0.00404,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,G31Y84,2B,G31Y84_exp2B,218,110,0
6,09_01_22,3,A,2,1,B2,B2,-0.0043,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,G38Y37,3A,G38Y37_exp3A,240,144,0
5,09_01_22,3,A,2,0,A2,A2,-0.00659,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,G38Y38,3A,G38Y38_exp3A,241,144,0
5,09_05_22,3,B,2,0,A2,A2,-0.00484,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,W10O44,3B,W10O44_exp3B,255,178,0
6,09_05_22,3,B,2,1,B2,B2,-0.00305,A_5_30_S_S,A_5_30_S_S,S_S,A_5,A,5,Nutrient,30,S,S,W10O45,3B,W10O45_exp3B,254,178,0
14,7_26_22,1,A,2,1,B4,B4,-0.00281,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y11B55,1A,Y11B55_exp1A,153,27,0
14,7_26_22,1,A,2,0,B4,B4,-0.00433,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y11B56,1A,Y11B56_exp1A,143,27,0
14,7_26_22,1,B,2,0,B4,B4,-0.00422,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y20B95,1B,Y20B95_exp1B,178,58,0
14,7_26_22,1,B,2,1,B4,B4,-0.00251,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y20B97,1B,Y20B97_exp1B,184,58,0
14,08_15_22,2,A,2,0,B4,B4,-0.00188,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y7B40,2A,Y7B40_exp2A,195,95,0
15,08_15_22,2,A,2,1,C4,C4,-0.00536,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y7B42,2A,Y7B42_exp2A,232,95,0
14,08_20_22,2,B,2,0,B4,B4,-0.00286,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y10B50,2B,Y10B50_exp2B,170,122,0
15,08_20_22,2,B,2,1,C4,C4,-0.00717,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y10B51,2B,Y10B51_exp2B,213,122,0
14,09_01_22,3,A,2,0,B4,B4,-0.00276,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y4B30,3A,Y4B30_exp3A,234,158,0
15,09_01_22,3,A,2,1,C4,C4,-0.00594,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,Y4B32,3A,Y4B32_exp3A,237,158,0
14,09_05_22,3,B,2,0,B4,B4,-0.00336,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,O14Y13,3B,O14Y13_exp3B,242,166,0
15,09_05_22,3,B,2,1,C4,C4,-0.00512,A_7.5_20_F_A,A_7.5_20_F_A,F_A,A_7.5,A,7.5,Nutrient,20,F,A,O14Y14,3B,O14Y14_exp3B,244,166,0
15,7_26_22,1,A,2,1,C4,C4,-0.00511,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y11B58,1A,Y11B58_exp1A,152,27,0
15,7_26_22,1,A,2,0,C4,C4,-0.00434,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y11B59,1A,Y11B59_exp1A,155,27,0
15,7_26_22,1,B,2,0,C4,C4,-0.00552,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y20B100,1B,Y20B100_exp1B,166,58,0
15,7_26_22,1,B,2,1,C4,C4,-0.00597,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y20B17,1B,Y20B17_exp1B,175,58,0
15,08_15_22,2,A,2,0,C4,C4,-0.00252,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y7B43,2A,Y7B43_exp2A,198,95,0
16,08_15_22,2,A,2,1,D4,D4,-0.00709,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y7B44,2A,Y7B44_exp2A,220,95,0
15,08_20_22,2,B,2,0,C4,C4,-0.00106,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y10B53,2B,Y10B53_exp2B,211,122,0
16,08_20_22,2,B,2,1,D4,D4,-0.00522,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y10B54,2B,Y10B54_exp2B,185,122,0
15,09_01_22,3,A,2,0,C4,C4,-0.00415,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y4B33,3A,Y4B33_exp3A,240,158,0
16,09_01_22,3,A,2,1,D4,D4,-0.00298,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,Y4B34,3A,Y4B34_exp3A,241,158,0
15,09_05_22,3,B,2,0,C4,C4,-0.00658,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,O14Y15,3B,O14Y15_exp3B,248,166,0
16,09_05_22,3,B,2,1,D4,D4,-0.00317,A_7.5_20_F_S,A_7.5_20_F_S,F_S,A_7.5,A,7.5,Nutrient,20,F,S,O14Y20,3B,O14Y20_exp3B,239,166,0
16,7_26_22,1,A,2,0,D4,D4,-0.00533,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y17B87,1A,Y17B87_exp1A,162,30,0
16,7_26_22,1,A,2,1,D4,D4,-0.0042,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y17B90,1A,Y17B90_exp1A,154,30,0
16,7_26_22,1,B,2,0,D4,D4,-0.00387,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y23B1026,1B,Y23B1026_exp1B,187,59,0
16,7_26_22,1,B,2,1,D4,D4,-0.00245,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y23B2009,1B,Y23B2009_exp1B,169,59,0
16,08_15_22,2,A,2,0,D4,D4,-0.00235,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y8B45,2A,Y8B45_exp2A,197,96,0
17,08_15_22,2,A,2,1,A5,A5,-0.00322,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y8B47,2A,Y8B47_exp2A,233,96,0
16,08_20_22,2,B,2,0,D4,D4,-0.00528,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y11B55,2B,Y11B55_exp2B,190,123,0
17,08_20_22,2,B,2,1,A5,A5,-0.00417,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y11B56,2B,Y11B56_exp2B,216,123,0
16,09_01_22,3,A,2,0,D4,D4,-0.00239,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y7B40,3A,Y7B40_exp3A,236,159,0
17,09_01_22,3,A,2,1,A5,A5,-0.00693,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,Y7B42,3A,Y7B42_exp3A,238,159,0
16,09_05_22,3,B,2,0,D4,D4,-0.00667,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,O15Y21,3B,O15Y21_exp3B,242,167,0
17,09_05_22,3,B,2,1,A5,A5,-0.00489,A_7.5_20_S_A,A_7.5_20_S_A,S_A,A_7.5,A,7.5,Nutrient,20,S,A,O15Y22,3B,O15Y22_exp3B,247,167,0
17,7_26_22,1,A,2,1,A5,A5,-0.00445,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y17B92,1A,Y17B92_exp1A,144,30,0
17,7_26_22,1,A,2,0,A5,A5,-0.00444,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y17B94,1A,Y17B94_exp1A,157,30,0
17,7_26_22,1,B,2,0,A5,A5,-0.00293,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y23B1927,1B,Y23B1927_exp1B,167,59,0
17,7_26_22,1,B,2,1,A5,A5,-0.00356,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y23B3299,1B,Y23B3299_exp1B,182,59,0
17,08_15_22,2,A,2,0,A5,A5,-0.00316,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y8B48,2A,Y8B48_exp2A,201,96,0
18,08_15_22,2,A,2,1,B5,B5,-0.0063,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y8B49,2A,Y8B49_exp2A,222,96,0
17,08_20_22,2,B,2,0,A5,A5,-0.00218,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y11B58,2B,Y11B58_exp2B,217,123,0
18,08_20_22,2,B,2,1,B5,B5,-0.0056,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y11B59,2B,Y11B59_exp2B,233,123,0
17,09_01_22,3,A,2,0,A5,A5,-0.00312,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y7B43,3A,Y7B43_exp3A,240,159,0
18,09_01_22,3,A,2,1,B5,B5,-0.00516,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,Y7B44,3A,Y7B44_exp3A,241,159,0
17,09_05_22,3,B,2,0,A5,A5,-0.00438,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,O15Y23,3B,O15Y23_exp3B,249,167,0
18,09_05_22,3,B,2,1,B5,B5,-0.00863,A_7.5_20_S_S,A_7.5_20_S_S,S_S,A_7.5,A,7.5,Nutrient,20,S,S,O15Y25,3B,O15Y25_exp3B,252,167,0
18,7_26_22,1,A,2,1,B5,B5,-0.00417,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y15B80,1A,Y15B80_exp1A,161,29,0
18,7_26_22,1,A,2,0,B5,B5,-0.00227,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y15B82,1A,Y15B82_exp1A,145,29,0
18,7_26_22,1,B,2,0,B5,B5,-0.00246,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y3B25,1B,Y3B25_exp1B,167,60,0
18,7_26_22,1,B,2,1,B5,B5,-0.00423,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y3B26,1B,Y3B26_exp1B,178,60,0
18,08_15_22,2,A,2,0,B5,B5,-0.00269,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y20B100,2A,Y20B100_exp2A,232,91,0
19,08_15_22,2,A,2,1,C5,C5,-0.00373,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y20B97,2A,Y20B97_exp2A,210,91,0
18,08_20_22,2,B,2,0,B5,B5,-0.00256,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y17B87,2B,Y17B87_exp2B,171,126,0
19,09_01_22,3,A,2,1,C5,C5,-0.00375,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y13B71,3A,Y13B71_exp3A,237,154,0
18,09_01_22,3,A,2,0,B5,B5,-0.00421,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,Y13B72,3A,Y13B72_exp3A,237,154,0
18,09_05_22,3,B,2,0,B5,B5,-0.00238,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,W13O56,3B,W13O56_exp3B,242,181,0
19,09_05_22,3,B,2,1,C5,C5,-0.00617,A_7.5_30_F_A,A_7.5_30_F_A,F_A,A_7.5,A,7.5,Nutrient,30,F,A,W13O57,3B,W13O57_exp3B,247,181,0
19,7_26_22,1,A,2,1,C5,C5,-0.00259,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y15B83,1A,Y15B83_exp1A,144,29,0
19,7_26_22,1,A,2,0,C5,C5,-0.00396,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y15B85,1A,Y15B85_exp1A,157,29,0
19,7_26_22,1,B,2,0,C5,C5,-0.00354,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y3B28,1B,Y3B28_exp1B,167,60,0
19,7_26_22,1,B,2,1,C5,C5,-0.00398,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y3B29,1B,Y3B29_exp1B,181,60,0
19,08_15_22,2,A,2,0,C5,C5,-0.00159,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y20B17,2A,Y20B17_exp2A,198,91,0
20,08_15_22,2,A,2,1,D5,D5,-0.00316,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y20B21,2A,Y20B21_exp2A,221,91,0
19,08_20_22,2,B,2,0,C5,C5,-0.00237,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y17B92,2B,Y17B92_exp2B,196,126,0
20,08_20_22,2,B,2,1,D5,D5,-0.00252,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y17B94,2B,Y17B94_exp2B,233,126,0
20,09_01_22,3,A,2,1,D5,D5,-0.00419,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y13B73,3A,Y13B73_exp3A,240,154,0
19,09_01_22,3,A,2,0,C5,C5,-0.00498,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,Y13B74,3A,Y13B74_exp3A,241,154,0
19,09_05_22,3,B,2,0,C5,C5,-0.00396,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,W13O58,3B,W13O58_exp3B,248,181,0
20,09_05_22,3,B,2,1,D5,D5,-0.00282,A_7.5_30_F_S,A_7.5_30_F_S,F_S,A_7.5,A,7.5,Nutrient,30,F,S,W13O60,3B,W13O60_exp3B,249,181,0
20,7_26_22,1,A,2,1,D5,D5,-0.0039,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y21B5628,1A,Y21B5628_exp1A,156,32,0
20,7_26_22,1,A,2,0,D5,D5,-0.00579,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y21B9940,1A,Y21B9940_exp1A,158,32,0
20,7_26_22,1,B,2,0,D5,D5,-0.00475,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y4B31,1B,Y4B31_exp1B,181,61,0
20,7_26_22,1,B,2,1,D5,D5,-0.0029,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y4B32,1B,Y4B32_exp1B,188,61,0
20,08_15_22,2,A,2,0,D5,D5,-0.00249,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y23B2009,2A,Y23B2009_exp2A,226,92,0
21,08_15_22,2,A,2,1,A6,A6,-0.00258,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y23B3299,2A,Y23B3299_exp2A,198,92,0
20,08_20_22,2,B,2,0,D5,D5,-0.00438,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y21B5G28,2B,Y21B5G28_exp2B,178,127,0
21,08_20_22,2,B,2,1,A6,A6,-0.00305,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y21B9940,2B,Y21B9940_exp2B,225,127,0
21,09_01_22,3,A,2,1,A6,A6,-0.00245,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y20B17,3A,Y20B17_exp3A,237,156,0
20,09_01_22,3,A,2,0,D5,D5,-0.00519,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,Y20B21,3A,Y20B21_exp3A,237,156,0
20,09_05_22,3,B,2,0,D5,D5,-0.00573,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,W14O62,3B,W14O62_exp3B,242,182,0
21,09_05_22,3,B,2,1,A6,A6,-0.00499,A_7.5_30_S_A,A_7.5_30_S_A,S_A,A_7.5,A,7.5,Nutrient,30,S,A,W14O63,3B,W14O63_exp3B,251,182,0
21,7_26_22,1,A,2,1,A6,A6,-0.00368,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y21B5437,1A,Y21B5437_exp1A,157,32,0
21,7_26_22,1,A,2,0,A6,A6,-0.00273,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y21B6232,1A,Y21B6232_exp1A,153,32,0
21,7_26_22,1,B,2,0,A6,A6,-0.00635,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y4B33,1B,Y4B33_exp1B,171,61,0
21,7_26_22,1,B,2,1,A6,A6,-0.00456,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y4B33,1B,Y4B33_exp1B,171,61,0
21,08_15_22,2,A,2,0,A6,A6,-0.00206,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y23B1026,2A,Y23B1026_exp2A,206,92,0
22,08_15_22,2,A,2,1,B6,B6,-0.00227,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y23B1927,2A,Y23B1927_exp2A,233,92,0
21,08_20_22,2,B,2,0,A6,A6,-0.00216,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y21B2759,2B,Y21B2759_exp2B,200,127,0
22,08_20_22,2,B,2,1,B6,B6,-0.00287,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y21B5031,2B,Y21B5031_exp2B,234,127,0
22,09_01_22,3,A,2,1,B6,B6,-0.00381,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y20B100,3A,Y20B100_exp3A,241,156,0
21,09_01_22,3,A,2,0,A6,A6,-0.00436,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,Y20B97,3A,Y20B97_exp3A,240,156,0
21,09_05_22,3,B,2,0,A6,A6,-0.00311,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,W14O64,3B,W14O64_exp3B,245,182,0
22,09_05_22,3,B,2,1,B6,B6,-0.00204,A_7.5_30_S_S,A_7.5_30_S_S,S_S,A_7.5,A,7.5,Nutrient,30,S,S,W14O66,3B,W14O66_exp3B,254,182,0
