exp_num,subrun,N_species,N_dose,N_species_dose,temp,food,sym_state,food_sym_state,treat_ID,beetag,beetag_exp_concat,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_delta
3,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G32Y90,G32Y90_exp3A,1,G32Y90_day1_exp3A,G32Y90_3A_day1.JPG,0.4458,G32Y90_day11_exp3A,G32Y90_3A_day11.jpg,0.4349,-0.0109
3,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y8B45,Y8B45_exp3A,1,Y8B45_day1_exp3A,O11G22_3B_day1.JPG,0.42098,Y8B45_day11_exp3A,Y8B45_3A_day11.JPG,0.43465,0.01367
1,B,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B22G31,B22G31_exp1B,1,B22G31_day1_exp1B,B22G31_1B_day1.JPG,0.47201,B22G31_day11_exp1B,B22G31_1B_day11.JPG,0.4346,-0.03741
2,B,N,1.5,N_1.5,30,F,S,F_S,N_1.5_30_F_S,G26Y50,G26Y50_exp2B,1,G26Y50_day1_exp2B,G26Y50_2B_day1.JPG,0.5026,G26Y50_day11_exp2B,G26Y50_2B_day11.JPG,0.43444,-0.06816
3,A,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R15W78,R15W78_exp3A,1,R15W78_day1_exp3A,R15W78_3A_day1.JPG,0.37728,R15W78_day11_exp3A,R15W78_3A_day11.JPG,0.43428,0.057
2,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B31G79,B31G79_exp2B,1,B31G79_day1_exp2B,B31G79_2B_day1.JPG,0.39306,B31G79_day11_exp2B,B31G79_2B_day11.JPG,0.43387,0.04081
3,B,N,18,N_18,30,S,A,S_A,N_18_30_S_A,W16O73,W16O73_exp3B,1,W16O73_day1_exp3B,W15O67_3B_day1.JPG,0.46974,W16O73_day11_exp3B,W15O67_3B_day11.JPG,0.4338,-0.03594
1,A,N,18,N_18,20,S,S,S_S,N_18_20_S_S,R5W27,R5W27_exp1A,1,R5W27_day1_exp1A,R5W27_1A_day1.JPG,0.46448,R5W27_day11_exp1A,R5W27_1A_day11.JPG,0.43356,-0.03092
3,B,A,7.5,A_7.5,30,F,S,F_S,A_7.5_30_F_S,W13O58,W13O58_exp3B,1,W13O58_day1_exp3B,W13O58_3B_day1.JPG,0.56492,W13O58_day11_exp3B,W12O53_3B_day11.JPG,0.43319,-0.13173
2,A,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R21W95,R21W95_exp2A,1,R21W95_day1_exp2A,R21W95_2A_day1.JPG,0.42407,R21W95_day11_exp2A,R21W95_2A_day11.JPG,0.43318,0.00911
1,A,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y11B59,Y11B59_exp1A,1,Y11B59_day1_exp1A,Y11B59_1A_day1.JPG,0.34932,Y11B59_day11_exp1A,Y11B59_1A_day11.JPG,0.43297,0.08365
2,B,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y5B36,Y5B36_exp2B,1,Y5B36_day1_exp2B,Y5B36_2B_day1.JPG,0.35993,Y5B36_day11_exp2B,Y5B36_2B_day11.JPG,0.43286,0.07293
1,A,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B27G56,B27G56_exp1A,1,B27G56_1A_day1_exp1A,B27G56_1A_day1.JPG,0.37992,B27G56_day11_exp1A,B27G56_1A_day11.JPG,0.43284,0.05292
1,B,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B28G62,B28G62_exp1B,1,B28G62_day1_exp1B,B28G62_1B_day1.JPG,0.45839,B28G62_day11_exp1B,B28G62_1B_day11.JPG,0.43279,-0.0256
2,A,A,10,A_10,30,S,A,S_A,A_10_30_S_A,R21Y97,R21Y97_exp2A,1,R21Y97_day1_exp2A,R21W97_2A_day1.JPG,0.43573,R21Y97_day11_exp2A,R21W97_2A_day11.JPG,0.43261,-0.00312
3,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,O13Y10,O13Y10_exp3B,1,O13Y10_day1_exp3B,Y8B45_3A_day1.JPG,0.41186,O13Y10_day11_exp3B,O13Y10_3B_day11.JPG,0.43245,0.02059
3,B,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,W12O55,W12O55_exp3B,1,W12O55_day1_exp3B,W12O55_3B_day1.JPG,0.46718,W12O55_day11_exp3B,O3B20_3B_day11.JPG,0.432,-0.03518
2,A,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R1W6,R1W6_exp2A,1,R1W6_day1_exp2A,R1W6_2A_day1.JPG,0.44547,R1W6_day11_exp2A,R1W6_2A_day11.JPG,0.43198,-0.01349
2,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B27G57,B27G57_exp2B,1,B27G57_day1_exp2B,B27G57_2B_day1.JPG,0.45069,B27G57_day11_exp2B,B27G57_2B_day11.JPG,0.43197,-0.01872
1,A,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B33G93,B33G93_exp1A,1,B33G93_day1_exp1A,B33G93_1A_day1.JPG,0.36301,B33G93_day11_exp1A,B33G93_1A_day11.JPG,0.43167,0.06866
1,B,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y20B17,Y20B17_exp1B,1,Y20B17_day1_exp1B,Y20B17_1B_day1.JPG,0.44998,Y20B17_day11_exp1B,Y20B17_1B_day11.JPG,0.43157,-0.01841
2,A,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B23G34,B23G34_exp2A,1,B23G34_day1_exp2A,B23G34_2A_day1.JPG,0.38539,B23G34_day11_exp2A,B23G34_2A_day11.JPG,0.43114,0.04575
1,A,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G31Y83,G31Y83_exp1A,1,G31Y83_day1_exp1A,G31Y83_1A_day1.JPG,0.47567,G31Y83_day11_exp1A,G31Y83_1A_day11.JPG,0.4308,-0.04487
3,B,N,18,N_18,30,S,S,S_S,N_18_30_S_S,W16O74,W16O74_exp3B,1,W16O74_day1_exp3B,W15O69_3B_day1.JPG,0.43218,W16O74_day11_exp3B,W15O69_3B_day11.JPG,0.43062,-0.00156
3,B,N,18,N_18,30,S,A,S_A,N_18_30_S_A,W15O72,W15O72_exp3B,1,W15O72_day1_exp3B,W15O72_3B_day1.JPG,0.467,W15O72_day11_exp3B,W14O66_3B_day1.JPG,0.43024,-0.03676
3,A,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R21W100,R21W100_exp3A,1,R21W100_day1_exp3A,R21W100_3A_day1.JPG,0.42597,R21W100_day11_exp3A,R21W100_3A_day11.JPG,0.43023,0.00426
2,A,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R13W62,R13W62_exp2A,1,R13W62_day1_exp2A,R13W62_2A_day1.JPG,0.35447,R13W62_day11_exp2A,R13W62_2A_day11.JPG,0.42975,0.07528
3,A,A,5,A_5,30,F,S,F_S,A_5_30_F_S,G35Y23,G35Y23_exp3A,1,G35Y23_day1_exp3A,G35Y23_3A_day1.JPG,0.31573,G35Y23_day11_exp3A,G35Y23_3A_day11.JPG,0.42927,0.11354
1,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y13B74,Y13B74_exp1B,1,Y13B74_day1_exp1B,Y13B74_1B_day1.JPG,0.39784,Y13B74_day11_exp1B,Y13B74_1B_day11.JPG,0.42915,0.03131
2,A,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G34Y5,G34Y5_exp2A,1,G34Y5_day1_exp2A,G34Y5_2A_day1.JPG,0.46475,G34Y5_day11_exp2A,G34Y5_2A_day11.JPG,0.42886,-0.03589
3,B,N,18,N_18,30,S,S,S_S,N_18_30_S_S,W16O76,W16O76_exp3B,1,W16O76_day1_exp3B,W15O71_3B_day1.JPG,0.41796,W16O76_day11_exp3B,W15O71_3B_day11.JPG,0.42876,0.0108
2,B,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R3W12,R3W12_exp2B,1,R3W12_day1_exp2B,R3W12_2B_day1.JPG,0.42392,R3W12_day11_exp2B,R3W12_2B_day11.JPG,0.42821,0.00429
2,A,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B24G41,B24G41_exp2A,1,B24G41_day1_exp2A,B24G41_2A_day1.JPG,0.40926,B24G41_day11_exp2A,B24G41_2A_day11.JPG,0.42802,0.01876
3,B,A,10,A_10,20,S,A,S_A,A_10_20_S_A,O21W43,O21W43_exp3B,1,O21W43_day1_exp3B,O21W43_3B_day1.JPG,0.51644,O21W43_day11_exp3B,O21W43_3B_day11.JPG,0.42727,-0.08917
2,B,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B31G77,B31G77_exp2B,1,B31G77_day1_exp2B,B31G77_2B_day1.JPG,0.39,B31G77_day11_exp2B,B31G77_2B_day11.JPG,0.42721,0.03721
2,B,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G27Y57,G27Y57_exp2B,1,G27Y57_day1_exp2B,G27Y57_2B_day1.JPG,0.38047,G27Y57_day11_exp2B,G27Y57_2B_day11.JPG,0.42719,0.04672
2,A,A,5,A_5,20,F,A,F_A,A_5_20_F_A,G30Y77,G30Y77_exp2A,1,G30Y77_day1_exp2A,G30Y77_2A_day1.JPG,0.39325,G30Y77_day11_exp2A,G30Y77_2A_day11.JPG,0.4268,0.03355
2,B,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y10B52,Y10B52_exp2B,1,Y10B52_day1_exp2B,Y10B52_2B_day1.JPG,0.41345,Y10B52_day11_exp2B,Y10B52_2B_day11.JPG,0.42636,0.01291
2,A,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,B28G62,B28G62_exp2A,1,B28G62_day1_exp2A,B28G62_2A_day1.JPG,0.42078,B28G62_day11_exp2A,B28G62_2A_day11.JPG,0.42618,0.0054
2,B,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R7W36,R7W36_exp2B,1,R7W36_day1_exp2B,R7W36_2B_day1.JPG,0.39149,R7W36_day11_exp2B,R7W36_2B_day11.JPG,0.42497,0.03348
3,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y13B70,Y13B70_exp3A,1,Y13B70_day1_exp3A,Y13B70_3A_day1.JPG,0.40782,Y13B70_day11_exp3A,Y13B70_3A_day1.JPG,0.4249,0.01708
3,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B26G51,B26G51_exp3A,1,B26G51_day1_exp3A,B26G51_3A_day1.JPG,0.32396,B26G51_day11_exp3A,B26G51_3A_day11.JPG,0.42443,0.10047
1,A,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y21B9940,Y21B9940_exp1A,1,Y21B9940_day1_exp1A,Y21B99_1A_day1.JPG,0.3623,Y21B9940_day11_exp1A,Y21B99_1A_day11.JPG,0.42434,0.06204
3,A,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R10W49,R10W49_exp3A,1,R10W49_day1_exp3A,R10W49_3A_day1.JPG,0.45188,R10W49_day11_exp3A,R10W49_3A_day11.JPG,0.42428,-0.0276
2,B,A,5,A_5,20,S,S,S_S,A_5_20_S_S,G37Y33,G37Y33_exp2B,1,G37Y33_day1_exp2B,G37Y33_2B_day1.JPG,0.48455,G37Y33_day11_exp2B,G37Y33_2B_day11.JPG,0.4241,-0.06045
3,B,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,O1B3,O1B3_exp3B,1,O1B3_day1_exp3B,O1B3_3B_day1.JPG,0.42489,O1B3_day11_exp3B,O1B3_3B_day11.JPG,0.42409,-0.0008
1,B,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B32G83,B32G83_exp1B,1,B32G83_day1_exp1B,B32G83_1B_day1.JPG,0.43159,B32G83_day11_exp1B,B32G83_1B_day11.JPG,0.42375,-0.00784
2,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y5B38,Y5B38_exp2B,1,Y5B38_day1_exp2B,Y5B38_2B_day1.JPG,0.40642,Y5B38_day11_exp2B,Y5B38_2B_day11.JPG,0.4237,0.01728
2,A,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y7B43,Y7B43_exp2A,1,Y7B43_day1_exp2A,Y7B43_2A_day1.JPG,0.47312,Y7B43_day11_exp2A,Y7B43_2A_day11.JPG,0.42309,-0.05003
2,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,G31Y84,G31Y84_exp2B,1,G31Y84_day1_exp2B,G31Y84_2B_day1.JPG,0.44329,G31Y84_day11_exp2B,G31Y84_2B_day11.JPG,0.42299,-0.0203
3,A,A,5,A_5,20,S,S,S_S,A_5_20_S_S,G32Y92,G32Y92_exp3A,1,G32Y92_day1_exp3A,G32Y92_3A_day1.JPG,0.49052,G32Y92_day11_exp3A,G32Y92_3A_day11.JPG,0.42253,-0.06799
2,A,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B25G46,B25G46_exp2A,1,B25G46_day1_exp2A,B25G46_2A_day1.JPG,0.40217,B25G46_day11_exp2A,B25G46_2A_day11.JPG,0.42216,0.01999
3,B,A,5,A_5,20,S,S,S_S,A_5_20_S_S,O11G26,O11G26_exp3B,1,O11G26_day1_exp3B,O13Y8_3B_day1.JPG,0.2012,O11G26_day11_exp3B,O11G26_3B_day11.JPG,0.42205,0.22085
2,A,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B22G31,B22G31_exp2A,1,B22G31_day1_exp2A,B22G31_2A_day1.JPG,0.38,B22G31_day11_exp2A,B22G31_2A_day11.JPG,0.42099,0.04099
3,B,N,5,N_5,30,S,A,S_A,N_5_30_S_A,W8O40,W8O40_exp3B,1,W8O40_day1_exp3B,W8O40_3B_day1.JPG,0.44436,W8O40_day11_exp3B,W8O40_3B_day11.JPG,0.42076,-0.0236
2,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y14B78,Y14B78_exp2B,1,Y14B78_day1_exp2B,Y14B78_2B_day1.JPG,0.40872,Y14B78_day11_exp2B,Y14B78_2B_day11.JPG,0.42066,0.01194
1,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B29G70,B29G70_exp1B,1,B29G70_day1_exp1B,B29G70_1B_day1.JPG,0.3919,B29G70_day11_exp1B,B29G70_1B_day11.JPG,0.42047,0.02857
3,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B29G65,B29G65_exp3A,1,B29G65_day1_exp3A,B29G65_3A_day1.JPG,0.38913,B29G65_day11_exp3A,B29G65_3A_day11.JPG,0.42001,0.03088
1,A,A,7.5,A_7.5,30,F,S,F_S,A_7.5_30_F_S,Y15B84,Y15B84_exp1A,1,Y15B84_day1_exp1A,Y15B84_1A_day1.JPG,0.4345,Y15B84_day11_exp1A,Y15B84_1A_day11.JPG,4.19E-01,-0.0155
1,B,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y20B21,Y20B21_exp1B,1,Y20B21_day1_exp1B,Y20B21_1B_day1.JPG,0.41594,Y20B21_day11_exp1B,Y20B21_1B_day11.JPG,0.41808,0.00214
2,B,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R5W27,R5W27_exp2B,1,R5W27_day1_exp2B,R5W27_2B_day1.JPG,0.45449,R5W27_day11_exp2B,R5W27_2B_day11.JPG,0.4175,-0.03699
3,A,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B29G70,B29G70_exp3A,1,B29G70_day1_exp3A,B29G70_3A_day1.JPG,0.38009,B29G70_day11_exp3A,B29G70_3A_day11.JPG,0.41738,0.03729
3,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,O3B14,O3B14_exp3B,1,O3B14_day1_exp3B,O3B14_3B_day1.JPG,0.39646,O3B14_day11_exp3B,O3B14_3B_day11.JPG,0.41707,0.02061
1,B,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R10W49,R10W49_exp1B,1,R10W49_day1_exp1B,R10W49_1B_day1.JPG,0.3992,R10W49_day11_exp1B,R10W49_1B_day11.JPG,0.4169,0.0177
2,A,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y12B67,Y12B67_exp2A,1,Y12B67_day1_exp2A,Y12B67_2A_day1.JPG,0.45731,Y12B67_day11_exp2A,Y12B67_2A_day11.JPG,0.41683,-0.04048
3,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y4B34,Y4B34_exp3A,1,Y4B34_day1_exp3A,Y4B34_3A_day1.JPG,0.48216,Y4B34_day11_exp3A,Y4B34_3A_day11.JPG,0.4166,-0.06556
3,B,A,5,A_5,30,S,S,S_S,A_5_30_S_S,W10O44,W10O44_exp3B,1,W10O44_day1_exp3B,W10O44_3B_day1.JPG,0.44768,W10O44_day11_exp3B,W10O44_3B_day11.JPG,0.41646,-0.03122
1,B,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R1W3,R1W3_exp1B,1,R1W3_day1_exp1B,R1W3_1B_day1.JPG,0.43771,R1W3_day11_exp1B,R1W3_1B_day11.JPG,0.41638,-0.02133
1,A,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y10B53,Y10B53_exp1A,1,Y10B53_day1_exp1A,Y10B53_1A_day1.JPG,0.4683,Y10B53_day11_exp1A,Y10B53_1A_day11.JPG,0.41632,-0.05198
1,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G31Y82,G31Y82_exp1A,1,G31Y82_day1_exp1A,G31Y82_1A_day1.JPG,0.40528,G31Y82_day11_exp1A,G31Y82_1A_day11.JPG,0.41603,0.01075
1,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G36Y27,G36Y27_exp1A,1,G36Y27_day1_exp1A,G36Y27_1A_day1.JPG,0.35891,G36Y27_day11_exp1A,G36Y27_1A_day11.JPG,0.4154,0.05649
1,A,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R4W15,R4W15_exp1A,1,R4W15_day1_exp1A,R4W15_1A_day1.JPG,0.42202,R4W15_day11_exp1A,R4W15_1A_day11.JPG,0.41526,-0.00676
3,A,A,5,A_5,30,F,A,F_A,A_5_30_F_A,G35Y14,G35Y14_exp3A,1,G35Y14_day1_exp3A,G35Y14_3A_day1.JPG,0.40166,G35Y14_day11_exp3A,G35Y14_3A_day11.JPG,0.4151,0.01344
1,A,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y14B77,Y14B77_exp1A,1,Y14B77_day1_exp1A,Y14B77_1A_day1.JPG,0.4288,Y14B77_day11_exp1A,Y14B77_1A_day11.JPG,0.41498,-0.01382
3,A,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R1W7,R1W7_exp3A,1,R1W7_day1_exp3A,R1W7_3A_day1.JPG,0.41821,R1W7_day11_exp3A,R1W7_3A_day11.JPG,0.41474,-0.00347
2,B,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G36Y27,G36Y27_exp2B,1,G36Y27_day1_exp2B,G36Y27_2B_day1.JPG,0.41258,G36Y27_day11_exp2B,G36Y27_2B_day11.JPG,0.41438,0.0018
1,A,A,5,A_5,30,F,S,F_S,A_5_30_F_S,G32Y90,G32Y90_exp1A,1,G32Y90_day1_exp1A,G32Y90_1A_day1.JPG,0.56721,G32Y90_day11_exp1A,G32Y90_1A_day11.JPG,0.41386,-0.15335
3,B,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,O8G12,O8G12_exp3B,1,O8G12_day1_exp3B,O8G12_3B_day1.JPG,0.44194,O8G12_day11_exp3B,O8W12_3B_day11.JPG,0.41365,-0.02829
1,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B33G90,B33G90_exp1A,1,B33G90_day1_exp1A,B33G90_1A_day1.JPG,0.3234,B33G90_day11_exp1A,B33G90_1A_day11.JPG,0.41328,0.08988
3,B,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,W14O65,W14O65_exp3B,1,W14O65_day1_exp3B,W14O65_3B_day1.JPG,0.44172,W14O65_day11_exp3B,W13O59_3B_day11.JPG,0.41287,-0.02885
2,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y8B45,Y8B45_exp2A,1,Y8B45_day1_exp2A,Y8B45_2A_day1.JPG,0.24739,Y8B45_day11_exp2A,Y8B45_2A_day11.JPG,0.41284,0.16545
3,B,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,O4B25,O4B25_exp3B,1,O4B25_day1_exp3B,O4B25_3B_day1.JPG,0.44919,O4B25_day11_exp3B,O4B25_3B_day11.JPG,0.41233,-0.03686
3,B,N,0,N_0,30,S,S,S_S,CNTRL_30_S_S,W2O10,W2O10_exp3B,1,W2O10_day1_exp3B,W2O10_3B_day1.JPG,0.40744,W2O10_day11_exp3B,W2O10_3B_day11.JPG,0.41135,0.00391
2,B,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B14G14,B14G14_exp2B,1,B14G14_day1_exp2B,B14G14_2B_day1.JPG,0.47311,B14G14_day11_exp2B,B14G14_2B_day11.JPG,0.41061,-0.0625
2,A,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y13B74,Y13B74_exp2A,1,Y13B74_day1_exp2A,Y13B74_2A_day1.JPG,0.41627,Y13B74_day11_exp2A,Y13B74_2A_day11.JPG,0.41021,-0.00606
2,A,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G38Y34,G38Y34_exp2A,1,G38Y34_day1_exp2A,G38Y34_2A_day1.JPG,0.33528,G38Y34_day11_exp2A,G38Y34_2A_day11.JPG,0.40999,0.07471
1,B,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G34Y11,G34Y11_exp1B,1,G34Y11_day1_exp1B,G34Y11_1B_day1.JPG,0.38161,G34Y11_day11_exp1B,G34Y11_1B_day11.JPG,0.40974,0.02813
3,A,A,5,A_5,30,F,A,F_A,A_5_30_F_A,G34Y5,G34Y5_exp3A,1,G34Y5_day1_exp3A,G34Y5_3A_day1.JPG,0.41768,G34Y5_day11_exp3A,G34Y5_3A_day11.JPG,0.40961,-0.00807
2,B,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B30G75,B30G75_exp2B,1,B30G75_day1_exp2B,B30G75_2B_day1.JPG,0.38881,B30G75_day11_exp2B,B30G75_2B_day11.JPG,0.40837,0.01956
3,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G24Y41,G24Y41_exp3A,1,G24Y41_day1_exp3A,G24Y41_3A_day1.JPG,0.36106,G24Y41_day11_exp3A,G24Y41_3A_day11.JPG,0.4083,0.04724
1,A,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B24G41,B24G41_exp1A,1,B24G41_day1_exp1A,B24G41_1A_day1.JPG,0.37772,B24G41_day11_exp1A,B24G41_1A_day11.JPG,0.4083,0.03058
3,B,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,O1B4,O1B4_exp3B,1,O1B4_day1_exp3B,O1B4_3B_day1.JPG,0.47072,O1B4_day11_exp3B,O1B4_3B_day11.JPG,0.40797,-0.06275
1,A,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,B31G79,B31G79_exp1A,1,B31G79_day1_exp1A,B31G79_1A_day1.JPG,0.47712,B31G79_day11_exp1A,B31G79_1A_day11.JPG,0.40782,-0.0693
1,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B15G23,B15G23_exp1A,1,B15G23_day1_exp1A,B15G23_1A_day1.JPG,0.34726,B15G23_day11_exp1A,B15G23_1A_day11.JPG,0.40766,0.0604
2,A,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G33Y95,G33Y95_exp2A,1,G33Y95_day1_exp2A,G33Y95_2A_day1.JPG,0.28251,G33Y95_day11_exp2A,G33Y95_2A_day11.JPG,0.40741,0.1249
3,B,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,W3O13,W3O13_exp3B,1,W3O13_day1_exp3B,W3O13_3B_day1.JPG,0.42906,W3O13_day11_exp3B,W3O13_3B_day11.JPG,0.40702,-0.02204
2,A,N,0,N_0,30,S,S,S_S,CNTRL_30_S_S,B26G51,B26G51_exp2A,1,B26G51_day1_exp2A,B26G51_2A_day1.JPG,0.3323,B26G51_day11_exp2A,B26G51_2A_day11.JPG,0.40621,0.07391
2,B,A,0,A_0,20,S,A,S_A,CNTRL_20_S_A,B30G73,B30G73_exp2B,1,B30G73_day1_exp2B,B30G73_2B_day1.JPG,0.49533,B30G73_day11_exp2B,B30G73_2B_day11.JPG,0.40608,-0.08925
3,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G32Y88,G32Y88_exp3A,1,G32Y88_day1_exp3A,G32Y88_3A_day1.JPG,0.44925,G32Y88_day11_exp3A,G32Y88_3A_day11.JPG,0.40593,-0.04332
2,A,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G34Y11,G34Y11_exp2A,1,G34Y11_day1_exp2A,G34Y11_2A_day1.JPG,0.37193,G34Y11_day11_exp2A,G34Y11_2A_day11.JPG,0.4056,0.03367
3,A,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R13W64,R13W64_exp3A,1,R13W64_day1_exp3A,R13W64_3A_day1.JPG,0.34883,R13W64_day11_exp3A,R13W64_3A_day11.JPG,0.40457,0.05574
2,B,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G25Y49,G25Y49_exp2B,1,G25Y49_day1_exp2B,G25Y49_2B_day1.JPG,0.38775,G25Y49_day11_exp2B,G25Y49_2B_day11.JPG,0.40449,0.01674
3,A,N,18,N_18,20,S,A,S_A,N_18_20_S_A,R10W45,R10W45_exp3A,1,R10W45_day1_exp3A,R10W45_3A_day1.JPG,0.41253,R10W45_day11_exp3A,R10W45_3A_day11.JPG,0.40426,-0.00827
2,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y20B97,Y20B97_exp2A,1,Y20B97_day1_exp2A,Y20B97_2A_day1.JPG,0.42295,Y20B97_day11_exp2A,Y20B97_2A_day11.JPG,0.40419,-0.01876
2,A,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B28G60,B28G60_exp2A,1,B28G60_day1_exp2A,B28G60_2A_day1.JPG,0.36463,B28G60_day11_exp2A,B28G60_2A_day11.JPG,0.40398,0.03935
2,B,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R7W38,R7W38_exp2B,1,R7W38_day1_exp2B,R7W38_2B_day1.JPG,0.39041,R7W38_day11_exp2B,R7W38_2B_day11.JPG,0.4028,0.01239
1,B,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B22G29,B22G29_exp1B,1,B22G29_day1_exp1B,B22G29_1B_day1.JPG,0.3883,B22G29_day11_exp1B,B22G29_1B_day11.JPG,0.4026,0.0143
1,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B23G37,B23G37_exp1B,1,B23G37_day1_exp1B,B23G37_1B_day1.JPG,0.3854,B23G37_day11_exp1B,B23G37_1B_day11.JPG,0.40249,0.01709
1,A,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G25Y49,G25Y49_exp1A,1,G25Y49_day1_exp1A,G25Y49_1A_day1.JPG,0.34508,G25Y49_day11_exp1A,G25Y49_1A_day11.JPG,0.40154,0.05646
3,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,W4O24,W4O24_exp3B,1,W4O24_day1_exp3B,W4O24_3B_day1.JPG,0.42961,W4O24_day11_exp3B,W4O24_3B_day11.JPG,0.40066,-0.02895
