num,date,time,temp,light_intensity,chamber_or_temperate,exp_num,exp_A,exp_B
229,7/20/2022,4:17:09 AM,20.043,0,temperate,1,1,1
230,7/20/2022,4:47:09 AM,20.043,0,temperate,1,1,1
231,7/20/2022,5:17:09 AM,20.043,0,temperate,1,1,1
232,7/20/2022,5:47:09 AM,20.043,0,temperate,1,1,1
233,7/20/2022,6:17:09 AM,20.043,0,temperate,1,1,1
234,7/20/2022,6:47:09 AM,20.043,0,temperate,1,1,1
235,7/20/2022,7:17:09 AM,20.043,0,temperate,1,1,1
236,7/20/2022,7:47:09 AM,20.043,0,temperate,1,1,1
237,7/20/2022,8:17:09 AM,20.043,161.5,temperate,1,1,1
238,7/20/2022,8:47:09 AM,20.138,0,temperate,1,1,1
239,7/20/2022,9:17:09 AM,20.138,430.6,temperate,1,1,1
240,7/20/2022,9:47:09 AM,20.138,419.8,temperate,1,1,1
241,7/20/2022,10:17:09 AM,20.138,0,temperate,1,1,1
242,7/20/2022,10:47:09 AM,20.138,193.8,temperate,1,1,1
243,7/20/2022,11:17:09 AM,20.138,430.6,temperate,1,1,1
244,7/20/2022,11:47:09 AM,20.138,430.6,temperate,1,1,1
245,7/20/2022,12:17:09 PM,20.138,592,temperate,1,1,1
246,7/20/2022,12:47:09 PM,20.234,0,temperate,1,1,1
247,7/20/2022,1:17:09 PM,20.138,688.9,temperate,1,1,1
248,7/20/2022,1:47:09 PM,20.138,161.5,temperate,1,1,1
249,7/20/2022,2:17:09 PM,20.043,602.8,temperate,1,1,1
250,7/20/2022,2:47:09 PM,20.043,376.7,temperate,1,1,1
251,7/20/2022,3:17:09 PM,19.948,32.3,temperate,1,1,1
252,7/20/2022,3:47:09 PM,19.948,21.5,temperate,1,1,1
253,7/20/2022,4:17:09 PM,19.948,0,temperate,1,1,1
254,7/20/2022,4:47:09 PM,19.948,21.5,temperate,1,1,1
255,7/20/2022,5:17:09 PM,19.948,21.5,temperate,1,1,1
256,7/20/2022,5:47:09 PM,19.948,21.5,temperate,1,1,1
257,7/20/2022,6:17:09 PM,19.948,21.5,temperate,1,1,1
258,7/20/2022,6:47:09 PM,19.948,0,temperate,1,1,1
259,7/20/2022,7:17:09 PM,19.948,0,temperate,1,1,1
260,7/20/2022,7:47:09 PM,19.948,0,temperate,1,1,1
261,7/20/2022,8:17:09 PM,19.948,0,temperate,1,1,1
262,7/20/2022,8:47:09 PM,20.043,0,temperate,1,1,1
263,7/20/2022,9:17:09 PM,20.043,0,temperate,1,1,1
264,7/20/2022,9:47:09 PM,20.043,0,temperate,1,1,1
265,7/20/2022,10:17:09 PM,20.043,0,temperate,1,1,1
266,7/20/2022,10:47:09 PM,20.043,0,temperate,1,1,1
267,7/20/2022,11:17:09 PM,20.043,0,temperate,1,1,1
268,7/20/2022,11:47:09 PM,20.043,0,temperate,1,1,1
269,7/21/2022,12:17:09 AM,20.043,0,temperate,1,1,1
270,7/21/2022,12:47:09 AM,20.043,0,temperate,1,1,1
271,7/21/2022,1:17:09 AM,20.043,0,temperate,1,1,1
272,7/21/2022,1:47:09 AM,20.043,0,temperate,1,1,1
273,7/21/2022,2:17:09 AM,20.043,0,temperate,1,1,1
274,7/21/2022,2:47:09 AM,20.043,0,temperate,1,1,1
275,7/21/2022,3:17:09 AM,20.043,0,temperate,1,1,1
276,7/21/2022,3:47:09 AM,20.043,0,temperate,1,1,1
277,7/21/2022,4:17:09 AM,20.043,0,temperate,1,1,1
278,7/21/2022,4:47:09 AM,20.043,0,temperate,1,1,1
279,7/21/2022,5:17:09 AM,19.948,0,temperate,1,1,1
280,7/21/2022,5:47:09 AM,20.043,0,temperate,1,1,1
281,7/21/2022,6:17:09 AM,19.948,0,temperate,1,1,1
282,7/21/2022,6:47:09 AM,20.043,0,temperate,1,1,1
283,7/21/2022,7:17:09 AM,19.948,0,temperate,1,1,1
284,7/21/2022,7:47:09 AM,20.043,0,temperate,1,1,1
285,7/21/2022,8:17:09 AM,20.043,0,temperate,1,1,1
286,7/21/2022,8:47:09 AM,20.043,21.5,temperate,1,1,1
287,7/21/2022,9:17:09 AM,20.138,21.5,temperate,1,1,1
288,7/21/2022,9:47:09 AM,20.138,21.5,temperate,1,1,1
289,7/21/2022,10:17:09 AM,20.138,21.5,temperate,1,1,1
290,7/21/2022,10:47:09 AM,20.138,21.5,temperate,1,1,1
291,7/21/2022,11:17:09 AM,20.138,43.1,temperate,1,1,1
292,7/21/2022,11:47:09 AM,20.138,21.5,temperate,1,1,1
293,7/21/2022,12:17:09 PM,20.138,0,temperate,1,1,1
294,7/21/2022,12:47:09 PM,20.138,43.1,temperate,1,1,1
295,7/21/2022,1:17:09 PM,20.138,43.1,temperate,1,1,1
296,7/21/2022,1:47:09 PM,20.234,43.1,temperate,1,1,1
297,7/21/2022,2:17:09 PM,20.424,53.8,temperate,1,1,1
298,7/21/2022,2:47:09 PM,20.996,21.5,temperate,1,1,1
299,7/21/2022,3:17:09 PM,20.234,21.5,temperate,1,1,1
300,7/21/2022,3:47:09 PM,20.234,21.5,temperate,1,1,1
301,7/21/2022,4:17:09 PM,20.138,0,temperate,1,1,1
302,7/21/2022,4:47:09 PM,20.234,21.5,temperate,1,1,1
303,7/21/2022,5:17:09 PM,20.234,21.5,temperate,1,1,1
304,7/21/2022,5:47:09 PM,20.234,21.5,temperate,1,1,1
305,7/21/2022,6:17:09 PM,20.234,21.5,temperate,1,1,1
306,7/21/2022,6:47:09 PM,20.138,0,temperate,1,1,1
307,7/21/2022,7:17:09 PM,20.138,0,temperate,1,1,1
308,7/21/2022,7:47:09 PM,20.138,0,temperate,1,1,1
309,7/21/2022,8:17:09 PM,20.138,0,temperate,1,1,1
310,7/21/2022,8:47:09 PM,20.043,0,temperate,1,1,1
311,7/21/2022,9:17:09 PM,20.043,0,temperate,1,1,1
312,7/21/2022,9:47:09 PM,20.043,0,temperate,1,1,1
313,7/21/2022,10:17:09 PM,20.043,0,temperate,1,1,1
314,7/21/2022,10:47:09 PM,20.043,0,temperate,1,1,1
315,7/21/2022,11:17:09 PM,20.043,0,temperate,1,1,1
316,7/21/2022,11:47:09 PM,20.043,0,temperate,1,1,1
317,7/22/2022,12:17:09 AM,20.043,0,temperate,1,1,1
318,7/22/2022,12:47:09 AM,19.948,0,temperate,1,1,1
319,7/22/2022,1:17:09 AM,19.948,0,temperate,1,1,1
320,7/22/2022,1:47:09 AM,19.948,0,temperate,1,1,1
321,7/22/2022,2:17:09 AM,19.948,0,temperate,1,1,1
322,7/22/2022,2:47:09 AM,19.948,0,temperate,1,1,1
323,7/22/2022,3:17:09 AM,19.948,0,temperate,1,1,1
324,7/22/2022,3:47:09 AM,19.948,0,temperate,1,1,1
325,7/22/2022,4:17:09 AM,19.948,0,temperate,1,1,1
326,7/22/2022,4:47:09 AM,19.948,0,temperate,1,1,1
327,7/22/2022,5:17:09 AM,19.948,0,temperate,1,1,1
328,7/22/2022,5:47:09 AM,19.948,0,temperate,1,1,1
329,7/22/2022,6:17:09 AM,19.948,0,temperate,1,1,1
330,7/22/2022,6:47:09 AM,19.948,0,temperate,1,1,1
331,7/22/2022,7:17:09 AM,19.948,0,temperate,1,1,1
332,7/22/2022,7:47:09 AM,19.948,0,temperate,1,1,1
333,7/22/2022,8:17:09 AM,20.043,0,temperate,1,1,1
334,7/22/2022,8:47:09 AM,20.043,21.5,temperate,1,1,1
335,7/22/2022,9:17:09 AM,20.043,21.5,temperate,1,1,1
336,7/22/2022,9:47:09 AM,20.043,0,temperate,1,1,1
337,7/22/2022,10:17:09 AM,20.043,21.5,temperate,1,1,1
338,7/22/2022,10:47:09 AM,20.043,21.5,temperate,1,1,1
339,7/22/2022,11:17:09 AM,20.043,21.5,temperate,1,1,1
340,7/22/2022,11:47:09 AM,20.043,43.1,temperate,1,1,1
341,7/22/2022,12:17:09 PM,20.043,53.8,temperate,1,1,1
342,7/22/2022,12:47:09 PM,20.043,581.3,temperate,1,1,1
343,7/22/2022,1:17:09 PM,20.043,549,temperate,1,1,1
344,7/22/2022,1:47:09 PM,20.138,376.7,temperate,1,1,1
345,7/22/2022,2:17:09 PM,20.138,430.6,temperate,1,1,1
346,7/22/2022,2:47:09 PM,20.138,624.3,temperate,1,1,1
347,7/22/2022,3:17:09 PM,20.138,430.6,temperate,1,1,1
348,7/22/2022,3:47:09 PM,20.138,430.6,temperate,1,1,1
349,7/22/2022,4:17:09 PM,20.138,592,temperate,1,1,1
350,7/22/2022,4:47:09 PM,20.138,613.5,temperate,1,1,1
351,7/22/2022,5:17:09 PM,20.138,430.6,temperate,1,1,1
352,7/22/2022,5:47:09 PM,20.138,430.6,temperate,1,1,1
353,7/22/2022,6:17:09 PM,20.138,430.6,temperate,1,1,1
354,7/22/2022,6:47:09 PM,20.043,0,temperate,1,1,1
355,7/22/2022,7:17:09 PM,20.043,0,temperate,1,1,1
356,7/22/2022,7:47:09 PM,20.043,0,temperate,1,1,1
357,7/22/2022,8:17:09 PM,20.043,0,temperate,1,1,1
358,7/22/2022,8:47:09 PM,20.043,0,temperate,1,1,1
359,7/22/2022,9:17:09 PM,20.043,0,temperate,1,1,1
360,7/22/2022,9:47:09 PM,20.043,0,temperate,1,1,1
361,7/22/2022,10:17:09 PM,19.948,0,temperate,1,1,1
362,7/22/2022,10:47:09 PM,20.043,0,temperate,1,1,1
363,7/22/2022,11:17:09 PM,20.043,0,temperate,1,1,1
364,7/22/2022,11:47:09 PM,20.043,0,temperate,1,1,1
365,7/23/2022,12:17:09 AM,20.043,0,temperate,1,1,1
366,7/23/2022,12:47:09 AM,19.948,0,temperate,1,1,1
367,7/23/2022,1:17:09 AM,20.043,0,temperate,1,1,1
368,7/23/2022,1:47:09 AM,19.948,0,temperate,1,1,1
369,7/23/2022,2:17:09 AM,19.948,0,temperate,1,1,1
370,7/23/2022,2:47:09 AM,19.948,0,temperate,1,1,1
371,7/23/2022,3:17:09 AM,20.043,0,temperate,1,1,1
372,7/23/2022,3:47:09 AM,19.948,0,temperate,1,1,1
373,7/23/2022,4:17:09 AM,19.948,0,temperate,1,1,1
374,7/23/2022,4:47:09 AM,19.948,0,temperate,1,1,1
375,7/23/2022,5:17:09 AM,19.948,0,temperate,1,1,1
376,7/23/2022,5:47:09 AM,19.948,0,temperate,1,1,1
377,7/23/2022,6:17:09 AM,19.948,0,temperate,1,1,1
378,7/23/2022,6:47:09 AM,19.948,0,temperate,1,1,1
379,7/23/2022,7:17:09 AM,19.948,0,temperate,1,1,1
380,7/23/2022,7:47:09 AM,20.043,215.3,temperate,1,1,1
381,7/23/2022,8:17:09 AM,20.043,226,temperate,1,1,1
382,7/23/2022,8:47:09 AM,20.043,0,temperate,1,1,1
383,7/23/2022,9:17:09 AM,20.043,226,temperate,1,1,1
384,7/23/2022,9:47:09 AM,20.043,559.7,temperate,1,1,1
385,7/23/2022,10:17:09 AM,20.043,0,temperate,1,1,1
386,7/23/2022,10:47:09 AM,20.043,559.7,temperate,1,1,1
387,7/23/2022,11:17:09 AM,20.043,549,temperate,1,1,1
388,7/23/2022,11:47:09 AM,20.996,678.1,temperate,1,1,1
389,7/23/2022,12:17:09 PM,20.138,549,temperate,1,1,1
390,7/23/2022,12:47:09 PM,20.043,570.5,temperate,1,1,1
391,7/23/2022,1:17:09 PM,20.043,387.5,temperate,1,1,1
392,7/23/2022,1:47:09 PM,20.043,376.7,temperate,1,1,1
393,7/23/2022,2:17:09 PM,20.043,366,temperate,1,1,1
394,7/23/2022,2:47:09 PM,20.043,376.7,temperate,1,1,1
395,7/23/2022,3:17:09 PM,20.043,376.7,temperate,1,1,1
396,7/23/2022,3:47:09 PM,20.043,387.5,temperate,1,1,1
397,7/23/2022,4:17:09 PM,20.043,387.5,temperate,1,1,1
398,7/23/2022,4:47:09 PM,20.043,376.7,temperate,1,1,1
399,7/23/2022,5:17:09 PM,20.043,387.5,temperate,1,1,1
400,7/23/2022,5:47:09 PM,20.043,549,temperate,1,1,1
401,7/23/2022,6:17:09 PM,20.043,387.5,temperate,1,1,1
402,7/23/2022,6:47:09 PM,20.043,139.9,temperate,1,1,1
403,7/23/2022,7:17:09 PM,20.043,0,temperate,1,1,1
404,7/23/2022,7:47:09 PM,19.948,0,temperate,1,1,1
405,7/23/2022,8:17:09 PM,19.948,0,temperate,1,1,1
406,7/23/2022,8:47:09 PM,19.948,0,temperate,1,1,1
407,7/23/2022,9:17:09 PM,19.948,0,temperate,1,1,1
408,7/23/2022,9:47:09 PM,19.948,0,temperate,1,1,1
409,7/23/2022,10:17:09 PM,19.948,0,temperate,1,1,1
410,7/23/2022,10:47:09 PM,19.948,0,temperate,1,1,1
411,7/23/2022,11:17:09 PM,19.948,0,temperate,1,1,1
412,7/23/2022,11:47:09 PM,19.948,0,temperate,1,1,1
413,7/24/2022,12:17:09 AM,19.948,0,temperate,1,1,1
414,7/24/2022,12:47:09 AM,19.948,0,temperate,1,1,1
415,7/24/2022,1:17:09 AM,19.948,0,temperate,1,1,1
416,7/24/2022,1:47:09 AM,19.948,0,temperate,1,1,1
417,7/24/2022,2:17:09 AM,19.948,0,temperate,1,1,1
418,7/24/2022,2:47:09 AM,19.948,0,temperate,1,1,1
419,7/24/2022,3:17:09 AM,19.948,0,temperate,1,1,1
420,7/24/2022,3:47:09 AM,19.948,0,temperate,1,1,1
421,7/24/2022,4:17:09 AM,19.948,0,temperate,1,1,1
422,7/24/2022,4:47:09 AM,19.948,0,temperate,1,1,1
423,7/24/2022,5:17:09 AM,19.948,0,temperate,1,1,1
424,7/24/2022,5:47:09 AM,19.948,0,temperate,1,1,1
425,7/24/2022,6:17:09 AM,19.948,0,temperate,1,1,1
426,7/24/2022,6:47:09 AM,19.948,0,temperate,1,1,1
427,7/24/2022,7:17:09 AM,19.948,0,temperate,1,1,1
428,7/24/2022,7:47:09 AM,20.043,139.9,temperate,1,1,1
429,7/24/2022,8:17:09 AM,20.043,0,temperate,1,1,1
430,7/24/2022,8:47:09 AM,20.043,139.9,temperate,1,1,1
431,7/24/2022,9:17:09 AM,20.043,366,temperate,1,1,1
432,7/24/2022,9:47:09 AM,20.043,150.7,temperate,1,1,1
433,7/24/2022,10:17:09 AM,20.043,355.2,temperate,1,1,1
434,7/24/2022,10:47:09 AM,20.043,355.2,temperate,1,1,1
435,7/24/2022,11:17:09 AM,20.043,355.2,temperate,1,1,1
436,7/24/2022,11:47:09 AM,20.043,355.2,temperate,1,1,1
437,7/24/2022,12:17:09 PM,20.043,355.2,temperate,1,1,1
438,7/24/2022,12:47:09 PM,20.043,0,temperate,1,1,1
439,7/24/2022,1:17:09 PM,20.043,150.7,temperate,1,1,1
440,7/24/2022,1:47:09 PM,20.043,355.2,temperate,1,1,1
441,7/24/2022,2:17:09 PM,20.043,355.2,temperate,1,1,1
442,7/24/2022,2:47:09 PM,20.043,150.7,temperate,1,1,1
443,7/24/2022,3:17:09 PM,20.043,355.2,temperate,1,1,1
444,7/24/2022,3:47:09 PM,20.043,376.7,temperate,1,1,1
445,7/24/2022,4:17:09 PM,20.043,376.7,temperate,1,1,1
446,7/24/2022,4:47:09 PM,20.043,376.7,temperate,1,1,1
447,7/24/2022,5:17:09 PM,20.043,355.2,temperate,1,1,1
448,7/24/2022,5:47:09 PM,20.138,624.3,temperate,1,1,1
449,7/24/2022,6:17:09 PM,20.138,43.1,temperate,1,1,1
450,7/24/2022,6:47:09 PM,19.948,0,temperate,1,1,1
451,7/24/2022,7:17:09 PM,19.948,0,temperate,1,1,1
452,7/24/2022,7:47:09 PM,19.948,0,temperate,1,1,1
453,7/24/2022,8:17:09 PM,19.948,0,temperate,1,1,1
454,7/24/2022,8:47:09 PM,19.948,0,temperate,1,1,1
455,7/24/2022,9:17:09 PM,19.948,0,temperate,1,1,1
456,7/24/2022,9:47:09 PM,19.948,0,temperate,1,1,1
457,7/24/2022,10:17:09 PM,19.948,0,temperate,1,1,1
458,7/24/2022,10:47:09 PM,19.948,0,temperate,1,1,1
459,7/24/2022,11:17:09 PM,19.948,0,temperate,1,1,1
460,7/24/2022,11:47:09 PM,19.948,0,temperate,1,1,1
461,7/25/2022,12:17:09 AM,19.948,0,temperate,1,1,1
462,7/25/2022,12:47:09 AM,19.948,0,temperate,1,1,1
463,7/25/2022,1:17:09 AM,19.948,0,temperate,1,1,1
464,7/25/2022,1:47:09 AM,19.948,0,temperate,1,1,1
465,7/25/2022,2:17:09 AM,19.948,0,temperate,1,1,1
466,7/25/2022,2:47:09 AM,19.948,0,temperate,1,1,1
467,7/25/2022,3:17:09 AM,19.948,0,temperate,1,1,1
468,7/25/2022,3:47:09 AM,19.948,0,temperate,1,1,1
469,7/25/2022,4:17:09 AM,19.948,0,temperate,1,1,1
470,7/25/2022,4:47:09 AM,19.948,0,temperate,1,1,1
471,7/25/2022,5:17:09 AM,19.948,0,temperate,1,1,1
472,7/25/2022,5:47:09 AM,19.948,0,temperate,1,1,1
473,7/25/2022,6:17:09 AM,19.948,0,temperate,1,1,1
474,7/25/2022,6:47:09 AM,19.948,0,temperate,1,1,1
475,7/25/2022,7:17:09 AM,19.948,0,temperate,1,1,1
476,7/25/2022,7:47:09 AM,19.948,10.8,temperate,1,1,1
477,7/25/2022,8:17:09 AM,19.948,0,temperate,1,1,1
478,7/25/2022,8:47:09 AM,19.948,0,temperate,1,1,1
479,7/25/2022,9:17:09 AM,19.948,43.1,temperate,1,1,1
480,7/25/2022,9:47:09 AM,19.948,0,temperate,1,1,1
481,7/25/2022,10:17:09 AM,20.043,43.1,temperate,1,1,1
482,7/25/2022,10:47:09 AM,20.043,64.6,temperate,1,1,1
483,7/25/2022,11:17:09 AM,20.043,64.6,temperate,1,1,1
484,7/25/2022,11:47:09 AM,20.043,64.6,temperate,1,1,1
485,7/25/2022,12:17:09 PM,20.329,64.6,temperate,1,1,1
486,7/25/2022,12:47:09 PM,20.138,32.3,temperate,1,1,1
487,7/25/2022,1:17:09 PM,20.138,64.6,temperate,1,1,1
488,7/25/2022,1:47:09 PM,20.138,64.6,temperate,1,1,1
489,7/25/2022,2:17:09 PM,20.138,64.6,temperate,1,1,1
490,7/25/2022,2:47:09 PM,20.138,64.6,temperate,1,1,1
491,7/25/2022,3:17:09 PM,20.234,43.1,temperate,1,1,1
492,7/25/2022,3:47:09 PM,20.043,10.8,temperate,1,1,1
493,7/25/2022,4:17:09 PM,20.138,64.6,temperate,1,1,1
494,7/25/2022,4:47:09 PM,20.138,32.3,temperate,1,1,1
495,7/25/2022,5:17:09 PM,20.138,32.3,temperate,1,1,1
496,7/25/2022,5:47:09 PM,20.138,53.8,temperate,1,1,1
497,7/25/2022,6:17:09 PM,20.138,53.8,temperate,1,1,1
498,7/25/2022,6:47:09 PM,20.043,21.5,temperate,1,1,1
499,7/25/2022,7:17:09 PM,20.043,10.8,temperate,1,1,1
500,7/25/2022,7:47:09 PM,20.043,0,temperate,1,1,1
501,7/25/2022,8:17:09 PM,20.043,10.8,temperate,1,1,1
502,7/25/2022,8:47:09 PM,19.948,10.8,temperate,1,1,1
503,7/25/2022,9:17:09 PM,19.948,0,temperate,1,1,1
504,7/25/2022,9:47:09 PM,19.948,0,temperate,1,1,1
505,7/25/2022,10:17:09 PM,19.948,0,temperate,1,1,1
506,7/25/2022,10:47:09 PM,19.948,0,temperate,1,1,1
507,7/25/2022,11:17:09 PM,19.948,0,temperate,1,1,1
508,7/25/2022,11:47:09 PM,19.948,0,temperate,1,1,1
509,7/26/2022,12:17:09 AM,19.948,0,temperate,1,1,1
510,7/26/2022,12:47:09 AM,19.948,0,temperate,1,1,1
511,7/26/2022,1:17:09 AM,19.948,0,temperate,1,1,1
512,7/26/2022,1:47:09 AM,19.948,0,temperate,1,1,1
513,7/26/2022,2:17:09 AM,19.948,0,temperate,1,1,1
514,7/26/2022,2:47:09 AM,19.948,0,temperate,1,1,1
515,7/26/2022,3:17:09 AM,19.948,0,temperate,1,1,1
516,7/26/2022,3:47:09 AM,19.948,0,temperate,1,1,1
517,7/26/2022,4:17:09 AM,19.948,0,temperate,1,1,1
518,7/26/2022,4:47:09 AM,19.853,0,temperate,1,1,1
519,7/26/2022,5:17:09 AM,19.853,0,temperate,1,1,1
520,7/26/2022,5:47:09 AM,19.948,0,temperate,1,1,1
521,7/26/2022,6:17:09 AM,19.853,0,temperate,1,1,1
522,7/26/2022,6:47:09 AM,19.948,0,temperate,1,1,1
523,7/26/2022,7:17:09 AM,19.948,0,temperate,1,1,1
524,7/26/2022,7:47:09 AM,19.948,0,temperate,1,1,1
525,7/26/2022,8:17:09 AM,19.948,0,temperate,1,1,1
526,7/26/2022,8:47:09 AM,19.948,53.8,temperate,1,1,1
527,7/26/2022,9:17:09 AM,19.948,43.1,temperate,1,1,1
528,7/26/2022,9:47:09 AM,19.948,43.1,temperate,1,1,1
529,7/26/2022,10:17:09 AM,19.948,43.1,temperate,1,1,1
530,7/26/2022,10:47:09 AM,19.948,43.1,temperate,1,1,1
531,7/26/2022,11:17:09 AM,19.948,32.3,temperate,1,1,1
532,7/26/2022,11:47:09 AM,19.948,0,temperate,1,1,1
533,7/26/2022,12:17:09 PM,19.948,43.1,temperate,1,1,1
534,7/26/2022,12:47:09 PM,19.948,43.1,temperate,1,1,1
535,7/26/2022,1:17:09 PM,19.948,688.9,temperate,1,1,1
536,7/26/2022,1:47:09 PM,20.043,731.9,temperate,1,1,1
537,7/26/2022,2:17:09 PM,20.043,150.7,temperate,1,1,1
538,7/26/2022,2:47:09 PM,20.138,592,temperate,1,1,1
539,7/26/2022,3:17:09 PM,20.138,602.8,temperate,1,1,1
540,7/26/2022,3:47:09 PM,19.948,635.1,temperate,1,1,1
541,7/26/2022,4:17:09 PM,20.043,613.5,temperate,1,1,1
542,7/26/2022,4:47:09 PM,20.043,624.3,temperate,1,1,1
543,7/26/2022,5:17:09 PM,20.043,462.9,temperate,1,1,1
544,7/26/2022,5:47:09 PM,19.948,462.9,temperate,1,1,1
545,7/26/2022,6:17:09 PM,20.043,452.1,temperate,1,1,1
546,7/26/2022,6:47:09 PM,19.948,204.5,temperate,1,1,1
547,7/26/2022,7:17:09 PM,19.948,0,temperate,1,1,1
548,7/26/2022,7:47:09 PM,19.948,0,temperate,1,1,1
549,7/26/2022,8:17:09 PM,19.948,0,temperate,1,1,1
550,7/26/2022,8:47:09 PM,19.948,0,temperate,1,1,1
551,7/26/2022,9:17:09 PM,19.853,0,temperate,1,1,1
552,7/26/2022,9:47:09 PM,19.853,0,temperate,1,1,1
553,7/26/2022,10:17:09 PM,19.948,0,temperate,1,1,1
554,7/26/2022,10:47:09 PM,19.948,0,temperate,1,1,1
555,7/26/2022,11:17:09 PM,19.948,0,temperate,1,1,1
556,7/26/2022,11:47:09 PM,19.948,0,temperate,1,1,1
557,7/27/2022,12:17:09 AM,19.948,0,temperate,1,0,1
558,7/27/2022,12:47:09 AM,19.948,0,temperate,1,0,1
559,7/27/2022,1:17:09 AM,19.948,0,temperate,1,0,1
560,7/27/2022,1:47:09 AM,19.948,0,temperate,1,0,1
561,7/27/2022,2:17:09 AM,19.948,0,temperate,1,0,1
562,7/27/2022,2:47:09 AM,19.948,0,temperate,1,0,1
563,7/27/2022,3:17:09 AM,19.948,0,temperate,1,0,1
564,7/27/2022,3:47:09 AM,19.948,0,temperate,1,0,1
565,7/27/2022,4:17:09 AM,19.948,0,temperate,1,0,1
566,7/27/2022,4:47:09 AM,19.948,0,temperate,1,0,1
567,7/27/2022,5:17:09 AM,19.948,0,temperate,1,0,1
568,7/27/2022,5:47:09 AM,19.948,0,temperate,1,0,1
569,7/27/2022,6:17:09 AM,19.948,0,temperate,1,0,1
570,7/27/2022,6:47:09 AM,19.948,0,temperate,1,0,1
571,7/27/2022,7:17:09 AM,19.948,0,temperate,1,0,1
572,7/27/2022,7:47:09 AM,19.948,226,temperate,1,0,1
573,7/27/2022,8:17:09 AM,19.948,0,temperate,1,0,1
574,7/27/2022,8:47:09 AM,19.948,495.1,temperate,1,0,1
575,7/27/2022,9:17:09 AM,20.043,505.9,temperate,1,0,1
576,7/27/2022,9:47:09 AM,20.043,505.9,temperate,1,0,1
577,7/27/2022,10:17:09 AM,20.138,495.1,temperate,1,0,1
578,7/27/2022,10:47:09 AM,20.138,699.7,temperate,1,0,1
579,7/27/2022,11:17:09 AM,20.329,731.9,temperate,1,0,1
580,7/27/2022,11:47:09 AM,20.043,710.4,temperate,1,0,1
581,7/27/2022,12:17:09 PM,19.948,549,temperate,1,0,1
582,7/27/2022,12:47:09 PM,20.043,559.7,temperate,1,0,1
583,7/27/2022,1:17:09 PM,20.043,559.7,temperate,1,0,1
584,7/27/2022,1:47:09 PM,20.043,559.7,temperate,1,0,1
585,7/27/2022,2:17:09 PM,20.043,549,temperate,1,0,1
586,7/27/2022,2:47:09 PM,20.043,538.2,temperate,1,0,1
587,7/27/2022,3:17:09 PM,19.948,538.2,temperate,1,0,1
588,7/27/2022,3:47:09 PM,19.948,538.2,temperate,1,0,1
589,7/27/2022,4:17:09 PM,20.043,32.3,temperate,1,0,1
590,7/27/2022,4:47:09 PM,20.043,516.7,temperate,1,0,1
591,7/27/2022,5:17:09 PM,20.043,516.7,temperate,1,0,1
592,7/27/2022,5:47:09 PM,20.043,592,temperate,1,0,1
593,7/27/2022,6:17:09 PM,20.043,624.3,temperate,1,0,1
594,7/27/2022,6:47:09 PM,19.948,376.7,temperate,1,0,1
595,7/27/2022,7:17:09 PM,19.948,150.7,temperate,1,0,1
596,7/27/2022,7:47:09 PM,19.948,161.5,temperate,1,0,1
597,7/27/2022,8:17:09 PM,19.948,150.7,temperate,1,0,1
598,7/27/2022,8:47:09 PM,19.948,0,temperate,1,0,1
599,7/27/2022,9:17:09 PM,19.948,0,temperate,1,0,1
600,7/27/2022,9:47:09 PM,19.948,0,temperate,1,0,1
601,7/27/2022,10:17:09 PM,19.948,0,temperate,1,0,1
602,7/27/2022,10:47:09 PM,19.948,0,temperate,1,0,1
603,7/27/2022,11:17:09 PM,19.948,0,temperate,1,0,1
604,7/27/2022,11:47:09 PM,19.948,0,temperate,1,0,1
605,7/28/2022,12:17:09 AM,19.948,0,temperate,1,0,1
606,7/28/2022,12:47:09 AM,19.948,0,temperate,1,0,1
607,7/28/2022,1:17:09 AM,19.948,0,temperate,1,0,1
608,7/28/2022,1:47:09 AM,19.948,0,temperate,1,0,1
609,7/28/2022,2:17:09 AM,19.948,0,temperate,1,0,1
610,7/28/2022,2:47:09 AM,19.948,0,temperate,1,0,1
611,7/28/2022,3:17:09 AM,19.948,0,temperate,1,0,1
612,7/28/2022,3:47:09 AM,19.948,0,temperate,1,0,1
613,7/28/2022,4:17:09 AM,19.948,0,temperate,1,0,1
614,7/28/2022,4:47:09 AM,19.948,0,temperate,1,0,1
615,7/28/2022,5:17:09 AM,19.948,0,temperate,1,0,1
616,7/28/2022,5:47:09 AM,19.948,0,temperate,1,0,1
617,7/28/2022,6:17:09 AM,19.948,0,temperate,1,0,1
618,7/28/2022,6:47:09 AM,19.948,0,temperate,1,0,1
619,7/28/2022,7:17:09 AM,19.948,0,temperate,1,0,1
620,7/28/2022,7:47:09 AM,19.948,183,temperate,1,0,1
621,7/28/2022,8:17:09 AM,19.948,183,temperate,1,0,1
622,7/28/2022,8:47:09 AM,19.948,139.9,temperate,1,0,1
623,7/28/2022,9:17:09 AM,20.043,409,temperate,1,0,1
624,7/28/2022,9:47:09 AM,20.043,398.3,temperate,1,0,1
625,7/28/2022,10:17:09 AM,20.424,473.6,temperate,1,0,1
626,7/28/2022,10:47:09 AM,20.043,570.5,temperate,1,0,1
627,7/28/2022,11:17:09 AM,20.043,0,temperate,1,0,1
628,7/28/2022,11:47:09 AM,19.948,366,temperate,1,0,1
629,7/28/2022,12:17:09 PM,19.948,441.3,temperate,1,0,1
