col_num,treat_ID_full,red_day1,red_day11,red_delta,red_percent_change,pollution,dose,temp,feed,symbiont,rgb_status,PercOutliersCheck,dose_level,new_treat_ID_full
206,N_0_30_S_A,81.87768345,87.44900366,5.571320204,6.804442882,Nitrate,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
244,A_5_20_F_A,157.8956567,168.5935223,10.69786555,6.775275373,Ammonium,5,20,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
152,N_0_30_S_S,162.0740547,173.030443,10.95638833,6.760112441,Nitrate,0,30,Starved,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Symbiotic
245,N_1.5_20_F_S,155.5436296,166.0463734,10.50274385,6.752281582,Nitrate,1.5,20,Fed,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Fed_Symbiotic
247,N_5_30_S_S,146.1653851,155.9758135,9.810428349,6.711868437,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
238,A_5_30_S_A,127.7910618,136.2879749,8.49691308,6.649066813,Ammonium,5,30,Starved,Aposymbiotic,bleached,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
255,A_5_30_S_S,125.4852406,133.812706,8.327465427,6.636211072,Ammonium,5,30,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_30_Starved_Symbiotic
184,A_0_20_F_A,176.2426144,187.900803,11.65818859,6.614852276,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
234,A_7.5_30_S_S,152.7227697,162.7931134,10.07034374,6.593871862,Ammonium,7.5,30,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
169,N_0_20_S_A,136.1156251,145.0830027,8.967377574,6.588058916,Nitrate,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
252,A_5_30_F_S,177.8440133,189.4633627,11.61934942,6.533449848,Ammonium,5,30,Fed,Symbiotic,bleached,NA,Low,Ammonium_Low_30_Fed_Symbiotic
170,N_5_30_S_A,201.650899,214.7678496,13.11695056,6.504781592,Nitrate,5,30,Starved,Aposymbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
142,N_5_20_F_S,85.97951192,91.53340087,5.553888953,6.459549292,Nitrate,5,20,Fed,Symbiotic,bleached,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
151,N_5_30_S_A,84.73251259,90.20406241,5.471549822,6.457438421,Nitrate,5,30,Starved,Aposymbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
237,A_0_20_F_A,153.9282399,163.8307128,9.902472911,6.433174911,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
223,N_1.5_20_F_S,109.0613777,115.9386128,6.87723506,6.305839154,Nitrate,1.5,20,Fed,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Fed_Symbiotic
224,A_0_30_S_A,143.2498063,152.251865,9.002058756,6.284168189,Ammonium,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
201,A_5_20_S_S,114.3049081,121.4021706,7.0972625,6.209061902,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
235,A_7.5_30_F_A,159.8901134,169.7817408,9.891627402,6.186515972,Ammonium,7.5,30,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
174,N_0_20_F_A,136.4513329,144.7957754,8.344442552,6.115325059,Nitrate,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
193,N_18_20_S_S,162.0373044,171.8876349,9.850330499,6.079051076,Nitrate,18,20,Starved,Symbiotic,bleached,NA,High,Nitrate_High_20_Starved_Symbiotic
160,N_0_20_F_A,155.2957288,164.6938387,9.398109877,6.051750393,Nitrate,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
177,N_18_30_S_A,155.3656423,164.7250841,9.359441897,6.024138775,Nitrate,18,30,Starved,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Starved_Aposymbiotic
235,A_0_20_S_A,95.7702354,101.4750168,5.704781402,5.95673737,Ammonium,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
159,N_0_20_F_S,97.56304444,103.3682632,5.805218798,5.950223091,Nitrate,0,20,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
230,N_0_30_S_A,184.3309554,195.0983261,10.76737069,5.841325272,Nitrate,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
167,A_0_30_F_S,177.1386003,187.4443205,10.30572022,5.817885095,Ammonium,0,30,Fed,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
153,A_5_20_S_S,133.726493,141.4556093,7.729116287,5.779794348,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
187,A_5_20_S_A,187.1152638,197.8648718,10.74960804,5.744912425,Ammonium,5,20,Starved,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
217,A_0_20_S_S,122.9704858,129.9507184,6.980232577,5.676347891,Ammonium,0,20,Starved,Symbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
254,A_5_20_S_S,158.2227604,167.180208,8.957447621,5.661288932,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
151,N_0_30_S_A,101.9514382,107.5255274,5.574089187,5.467396327,Nitrate,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
220,A_7.5_20_S_A,156.5103607,164.9503802,8.440019454,5.39262667,Ammonium,7.5,20,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
152,N_1.5_30_S_S,187.814039,197.9193836,10.10534451,5.380505399,Nitrate,1.5,30,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_30_Starved_Symbiotic
157,A_10_30_F_S,162.6425638,171.2298098,8.587245974,5.279826985,Ammonium,10,30,Fed,Symbiotic,bleached,NA,High,Ammonium_High_30_Fed_Symbiotic
251,N_1.5_20_F_S,177.5365769,186.8673922,9.330815264,5.255714302,Nitrate,1.5,20,Fed,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Fed_Symbiotic
184,A_0_30_F_A,130.4982818,137.3283961,6.830114304,5.233872974,Ammonium,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
225,A_7.5_30_S_A,122.5799011,128.9605002,6.380599102,5.205257179,Ammonium,7.5,30,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
187,A_0_20_S_A,195.3940552,205.4451081,10.05105295,5.143991172,Ammonium,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
195,A_5_20_F_A,144.4098833,151.7124123,7.302529001,5.05680694,Ammonium,5,20,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
241,A_7.5_20_S_A,138.5306512,145.511619,6.980967835,5.039294752,Ammonium,7.5,20,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
196,A_0_30_F_A,99.39171622,104.399759,5.008042827,5.038692375,Ammonium,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
206,N_0_30_F_S,147.0325493,154.2667452,7.234195895,4.920132261,Nitrate,0,30,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
182,A_7.5_30_S_S,121.1344579,127.0592967,5.924838806,4.89112587,Ammonium,7.5,30,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
166,A_5_20_F_S,146.0903526,153.2268038,7.136451209,4.884957209,Ammonium,5,20,Fed,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Symbiotic
199,N_18_20_F_A,192.3198793,201.6781372,9.35825785,4.865985713,Nitrate,18,20,Fed,Aposymbiotic,bleached,NA,High,Nitrate_High_20_Fed_Aposymbiotic
212,A_0_20_F_A,168.8034406,176.9201973,8.116756766,4.808407186,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
164,N_1.5_20_S_S,122.6521559,128.522353,5.870197127,4.7860529530000004,Nitrate,1.5,20,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Starved_Symbiotic
211,A_10_20_F_S,101.0480947,105.8156215,4.767526807,4.718076891,Ammonium,10,20,Fed,Symbiotic,bleached,NA,High,Ammonium_High_20_Fed_Symbiotic
223,N_5_20_F_S,183.9836784,192.347015,8.363336611,4.545694859,Nitrate,5,20,Fed,Symbiotic,bleached,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
206,N_1.5_30_F_S,116.1871427,121.4659182,5.278775496,4.543338768,Nitrate,1.5,30,Fed,Symbiotic,bleached,NA,Low,Nitrate_Low_30_Fed_Symbiotic
197,A_10_20_S_S,110.7084887,115.7317454,5.023256734,4.537372693,Ammonium,10,20,Starved,Symbiotic,bleached,NA,High,Ammonium_High_20_Starved_Symbiotic
166,N_5_30_S_S,151.6999802,158.5764586,6.876478304,4.532946077,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
226,N_5_30_F_A,196.2591509,204.9255477,8.666396797,4.415792464,Nitrate,5,30,Fed,Aposymbiotic,bleached,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
203,N_0_20_S_A,157.5554331,164.5067268,6.95129366,4.411966964,Nitrate,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
205,A_0_30_S_S,166.2888923,173.6142211,7.325328799,4.405182269,Ammonium,0,30,Starved,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
234,A_10_30_S_S,168.3436493,175.7384149,7.394765599,4.392660862,Ammonium,10,30,Starved,Symbiotic,bleached,NA,High,Ammonium_High_30_Starved_Symbiotic
170,A_0_20_F_A,181.0219083,188.9282885,7.906380161,4.367637174,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
241,N_5_30_S_S,133.4344217,139.1463357,5.711913996,4.280690038,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
186,N_0_20_S_S,125.2212415,130.5734437,5.352202162,4.274196691,Nitrate,0,20,Starved,Symbiotic,bleached,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
187,A_0_30_S_A,145.2893177,151.4466537,6.157335945,4.237982559,Ammonium,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
223,N_18_30_F_S,166.654082,173.6800272,7.025945186,4.215885444,Nitrate,18,30,Fed,Symbiotic,bleached,NA,High,Nitrate_High_30_Fed_Symbiotic
237,A_5_20_F_A,178.8030418,186.1807296,7.377687776,4.126153392,Ammonium,5,20,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
170,N_18_30_S_A,189.2290265,197.0288443,7.799817743,4.121892865,Nitrate,18,30,Starved,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Starved_Aposymbiotic
234,A_0_20_F_A,219.6110746,228.6108604,8.999785822,4.098056456,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
170,N_0_30_F_A,192.1669528,199.9100657,7.743112921,4.029367593,Nitrate,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
241,A_5_30_F_S,147.9193886,153.8292068,5.909818193,3.995296525,Ammonium,5,30,Fed,Symbiotic,bleached,NA,Low,Ammonium_Low_30_Fed_Symbiotic
144,A_10_20_F_A,163.7347055,170.2404813,6.505775778,3.97336396,Ammonium,10,20,Fed,Aposymbiotic,bleached,NA,High,Ammonium_High_20_Fed_Aposymbiotic
153,N_0_20_F_S,90.76119021,94.34421593,3.583025717,3.947750915,Nitrate,0,20,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
171,N_1.5_20_F_S,188.9987179,196.348465,7.349747109,3.888781465,Nitrate,1.5,20,Fed,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Fed_Symbiotic
244,A_0_20_F_S,227.5112815,236.2948171,8.783535557,3.860703302,Ammonium,0,20,Fed,Symbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
252,A_5_20_S_S,174.2281018,180.9183546,6.690252835,3.839939003,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
202,N_0_20_F_S,129.6554132,134.2895583,4.634145153,3.574201061,Nitrate,0,20,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
255,A_10_20_S_S,135.0477889,139.5938505,4.546061574,3.366261388,Ammonium,10,20,Starved,Symbiotic,bleached,NA,High,Ammonium_High_20_Starved_Symbiotic
241,A_5_20_F_S,116.4386006,120.3562422,3.917641634,3.364555753,Ammonium,5,20,Fed,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Symbiotic
179,A_0_20_S_A,124.5948097,128.7337667,4.138957034,3.32193375,Ammonium,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
201,N_0_30_F_A,183.2451517,189.3298629,6.08471126,3.320530559,Nitrate,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
150,N_18_30_F_A,159.4729481,164.7418786,5.268930503,3.303965071,Nitrate,18,30,Fed,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Fed_Aposymbiotic
240,A_10_30_S_S,161.1444259,166.4489112,5.304485353,3.29175851,Ammonium,10,30,Starved,Symbiotic,bleached,NA,High,Ammonium_High_30_Starved_Symbiotic
171,A_7.5_30_F_A,144.0425484,148.7431749,4.700626528,3.263359737,Ammonium,7.5,30,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
237,N_0_30_F_A,161.444143,166.6993538,5.255210892,3.255126383,Nitrate,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
205,A_10_20_S_S,157.9045239,162.9828782,5.078354334,3.216091731,Ammonium,10,20,Starved,Symbiotic,bleached,NA,High,Ammonium_High_20_Starved_Symbiotic
167,A_10_30_F_A,223.7759313,230.7828059,7.006874661,3.131201207,Ammonium,10,30,Fed,Aposymbiotic,bleached,NA,High,Ammonium_High_30_Fed_Aposymbiotic
150,N_0_20_S_A,154.2338258,159.0571787,4.823352966,3.127299049,Nitrate,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
185,A_7.5_20_F_S,139.5528749,143.7485076,4.195632743,3.006482487,Ammonium,7.5,20,Fed,Symbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
233,A_10_30_F_S,154.3119689,158.9233175,4.611348524,2.988328485,Ammonium,10,30,Fed,Symbiotic,bleached,NA,High,Ammonium_High_30_Fed_Symbiotic
145,A_5_30_F_A,168.3470975,173.2284394,4.881341877,2.899569966,Ammonium,5,30,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
186,N_5_30_F_A,109.8043272,112.8779024,3.073575125,2.799138433,Nitrate,5,30,Fed,Aposymbiotic,bleached,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
254,A_0_20_S_S,192.2953865,197.6217095,5.326323041,2.769865226,Ammonium,0,20,Starved,Symbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
172,N_0_30_S_S,147.002,151.0586046,4.056604538,2.759557378,Nitrate,0,30,Starved,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Symbiotic
240,A_0_30_F_S,145.3197746,149.1979769,3.878202296,2.668736796,Ammonium,0,30,Fed,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
170,A_5_20_F_A,254.0964835,260.7579158,6.661432365,2.62161533,Ammonium,5,20,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
168,A_0_20_S_A,160.4763748,164.5448168,4.068442039,2.535228033,Ammonium,0,20,Starved,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
151,N_1.5_30_S_A,136.7075815,140.10972,3.402138521,2.488624614,Nitrate,1.5,30,Starved,Aposymbiotic,bleached,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
242,A_5_20_S_S,161.5301858,165.5289908,3.998804981,2.475577528,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
169,A_5_30_S_A,195.2673333,200.0734427,4.806109407,2.461297199,Ammonium,5,30,Starved,Aposymbiotic,bleached,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
184,A_10_20_F_A,161.0436207,164.9314497,3.887829007,2.414146546,Ammonium,10,20,Fed,Aposymbiotic,bleached,NA,High,Ammonium_High_20_Fed_Aposymbiotic
243,N_18_30_S_S,196.3483719,201.0177824,4.66941053,2.378125413,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
218,N_5_30_S_S,141.5037492,144.8166743,3.312925067,2.341227766,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
237,N_0_30_S_A,172.2687635,176.2819707,4.013207211,2.329619793,Nitrate,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
172,N_18_20_S_S,156.0296562,159.5634168,3.533760596,2.264800605,Nitrate,18,20,Starved,Symbiotic,bleached,NA,High,Nitrate_High_20_Starved_Symbiotic
249,N_18_30_F_S,118.4083216,120.9424532,2.534131627,2.140163455,Nitrate,18,30,Fed,Symbiotic,bleached,NA,High,Nitrate_High_30_Fed_Symbiotic
182,A_5_20_S_S,160.848517,164.2046139,3.356096896,2.086495392,Ammonium,5,20,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Symbiotic
178,A_7.5_20_F_A,189.7115181,193.6367479,3.925229811,2.069051922,Ammonium,7.5,20,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
143,A_7.5_20_F_A,101.1844962,103.2777523,2.093256058,2.068751772,Ammonium,7.5,20,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
242,A_5_20_F_A,156.9055824,160.1294442,3.223861788,2.054650789,Ammonium,5,20,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
167,A_10_20_F_S,173.2201984,176.6488134,3.428615047,1.979339061,Ammonium,10,20,Fed,Symbiotic,bleached,NA,High,Ammonium_High_20_Fed_Symbiotic
237,A_5_20_S_A,179.5028697,183.0434644,3.540594717,1.972444632,Ammonium,5,20,Starved,Aposymbiotic,bleached,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
147,N_0_30_F_S,117.9903273,120.3079098,2.317582456,1.964213939,Nitrate,0,30,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
251,N_0_20_F_S,172.7683906,176.0333147,3.2649240920000002,1.889769349,Nitrate,0,20,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
239,N_1.5_20_S_S,105.5870135,107.5481514,1.961137922,1.8573666,Nitrate,1.5,20,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Starved_Symbiotic
170,N_18_30_F_A,177.8023161,180.9471096,3.144793468,1.768702195,Nitrate,18,30,Fed,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Fed_Aposymbiotic
244,N_1.5_20_S_S,192.30846,195.4625026,3.154042586,1.640095597,Nitrate,1.5,20,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Starved_Symbiotic
239,N_5_30_S_S,123.6386955,125.6168202,1.978124749,1.599923666,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
240,A_7.5_20_F_S,134.9392963,137.0539209,2.114624643,1.56709328,Ammonium,7.5,20,Fed,Symbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
198,A_0_30_S_S,194.9589064,197.983913,3.02500665,1.551612443,Ammonium,0,30,Starved,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
242,A_7.5_20_F_A,160.2626609,162.7449796,2.482318722,1.548906469,Ammonium,7.5,20,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
178,A_7.5_30_S_A,164.654713,167.1428673,2.488154256,1.511134549,Ammonium,7.5,30,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
184,N_18_30_S_A,121.4000929,123.1918591,1.791766182,1.475918296,Nitrate,18,30,Starved,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Starved_Aposymbiotic
239,N_18_30_F_S,77.11323004,78.24288055,1.129650503,1.464924375,Nitrate,18,30,Fed,Symbiotic,bleached,NA,High,Nitrate_High_30_Fed_Symbiotic
238,A_10_20_S_S,201.2794344,204.1481673,2.868732967,1.425248921,Ammonium,10,20,Starved,Symbiotic,bleached,NA,High,Ammonium_High_20_Starved_Symbiotic
252,A_7.5_20_S_S,165.077273,167.3482915,2.271018513,1.375730573,Ammonium,7.5,20,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
157,A_5_30_S_A,252.0850255,255.5109102,3.425884693,1.359019516,Ammonium,5,30,Starved,Aposymbiotic,bleached,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
249,N_1.5_20_S_S,164.4134704,166.6272449,2.213774571,1.346467881,Nitrate,1.5,20,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_20_Starved_Symbiotic
255,A_7.5_30_S_S,153.3497869,155.3920541,2.042267225,1.331770501,Ammonium,7.5,30,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
166,N_5_20_S_A,210.2743171,213.0534278,2.77911071,1.321659606,Nitrate,5,20,Starved,Aposymbiotic,bleached,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
205,N_18_20_F_S,134.8958889,136.6342627,1.738373854,1.288678156,Nitrate,18,20,Fed,Symbiotic,bleached,NA,High,Nitrate_High_20_Fed_Symbiotic
154,A_7.5_20_S_A,142.1373742,143.8347667,1.697392507,1.194191547,Ammonium,7.5,20,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
170,A_7.5_20_F_A,210.4143914,212.7500713,2.335679968,1.110038126,Ammonium,7.5,20,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
254,A_5_30_S_S,176.1890186,178.1275922,1.93857361,1.100280611,Ammonium,5,30,Starved,Symbiotic,bleached,NA,Low,Ammonium_Low_30_Starved_Symbiotic
226,N_18_30_S_S,191.917384,193.9514213,2.034037246,1.059850443,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
245,N_0_30_F_S,151.31086,152.8178991,1.507039141,0.995988749,Nitrate,0,30,Fed,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
154,N_0_30_S_S,178.4750768,180.2458593,1.770782478,0.992173535,Nitrate,0,30,Starved,Symbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Symbiotic
243,N_18_30_S_S,189.6805584,191.3914175,1.710859081,0.901968602,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
149,N_18_30_F_S,127.9071189,128.9027096,0.995590745,0.778370081,Nitrate,18,30,Fed,Symbiotic,bleached,NA,High,Nitrate_High_30_Fed_Symbiotic
209,N_18_30_S_S,134.306339,135.286467,0.980127974,0.72977045,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
252,N_18_30_S_S,164.9778139,166.1530854,1.175271449,0.712381514,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
184,N_0_30_S_A,200.204804,201.4827605,1.277956517,0.638324601,Nitrate,0,30,Starved,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
237,N_0_30_F_A,179.3279145,180.4307278,1.102813353,0.614970266,Nitrate,0,30,Fed,Aposymbiotic,bleached,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
235,A_5_30_F_A,167.4882438,168.5002607,1.012016974,0.604231647,Ammonium,5,30,Fed,Aposymbiotic,bleached,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
242,A_10_20_F_A,156.0680331,156.9847447,0.916711694,0.587379539,Ammonium,10,20,Fed,Aposymbiotic,bleached,NA,High,Ammonium_High_20_Fed_Aposymbiotic
237,N_1.5_30_S_A,189.8960471,190.9395484,1.043501346,0.549511884,Nitrate,1.5,30,Starved,Aposymbiotic,bleached,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
210,N_18_20_S_A,154.1079017,154.9464089,0.838507255,0.544103999,Nitrate,18,20,Starved,Aposymbiotic,bleached,NA,High,Nitrate_High_20_Starved_Aposymbiotic
186,A_7.5_30_F_A,160.7330639,161.5439511,0.810887218,0.5044931,Ammonium,7.5,30,Fed,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
191,N_18_30_S_S,165.1613671,165.9735962,0.812229043,0.491779074,Nitrate,18,30,Starved,Symbiotic,bleached,NA,High,Nitrate_High_30_Starved_Symbiotic
227,N_18_30_F_A,91.31874613,91.76619275,0.447446619,0.489983314,Nitrate,18,30,Fed,Aposymbiotic,bleached,NA,High,Nitrate_High_30_Fed_Aposymbiotic
243,N_1.5_30_S_S,171.5783454,172.4006413,0.822295849,0.479253863,Nitrate,1.5,30,Starved,Symbiotic,bleached,NA,Low,Nitrate_Low_30_Starved_Symbiotic
237,A_7.5_20_F_S,129.8647481,130.3745879,0.509839803,0.392592917,Ammonium,7.5,20,Fed,Symbiotic,bleached,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
209,A_0_20_F_A,138.0263195,138.5431743,0.516854889,0.374461111,Ammonium,0,20,Fed,Aposymbiotic,bleached,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
252,A_0_30_S_S,193.92989,194.5464561,0.61656612,0.317932486,Ammonium,0,30,Starved,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
252,N_5_30_S_S,188.8395741,189.2509346,0.411360542,0.217835983,Nitrate,5,30,Starved,Symbiotic,bleached,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
