col_num,treat_ID_full,PAM_avg_day1,PAM_avg_day11,PAM_delta,pam_percent_change,log_PAM_delta,pollution,dose,temp,feed,symbiont,pam_status,PercOutliersCheck,dose_level,new_treat_ID_full
153,A_5_20_S_S,0.392,0.172,-0.22,-0.56122449,-1.514127733,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
157,A_5_20_S_S,0.396,0.517,0.121,0.305555556,-2.111964733,Ammonium,5,20,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
201,A_5_20_S_S,0.534,0.456,-0.078,-0.146067416,-2.551046452,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
240,A_5_20_S_S,0.484,0.06,-0.424,-0.876033058,-0.858021824,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
222,A_5_20_S_S,0.529,0.612,0.083,0.156899811,-2.488914671,Ammonium,5,20,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
241,A_5_20_S_S,0.586,0.088,-0.498,-0.849829352,-0.697155202,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
196,A_5_20_S_S,0.537,0.612,0.075,0.139664804,-2.590267165,Ammonium,5,20,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
217,A_5_20_S_S,0.56,0.615,0.055,0.098214286,-2.900422094,Ammonium,5,20,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
233,A_5_20_S_S,0.58,0.046,-0.534,-0.920689655,-0.62735944,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
167,A_5_20_S_S,0.264,0.252,-0.012,-0.045454545,-4.422848629,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
182,A_5_20_S_S,0.415,0.595,0.18,0.43373494,-1.714798428,Ammonium,5,20,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
242,A_5_20_S_S,0.251,0.186,-0.065,-0.258964143,-2.733368009,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
254,A_5_20_S_S,0.491,0.038,-0.453,-0.922606925,-0.791863153,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
252,A_5_20_S_S,0.587,0.266,-0.321,-0.546848382,-1.136314156,Ammonium,5,20,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_20_Starved_Symbiotic
170,A_5_30_F_A,0.502,0.082,-0.42,-0.836653386,-0.867500568,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
213,A_5_30_F_A,0.459,0.539,0.08,0.174291939,-2.525728644,Ammonium,5,30,Fed,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
160,A_5_30_F_A,0.346,0.305,-0.041,-0.11849711,-3.194183212,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
145,A_5_30_F_A,0.396,0.325,-0.071,-0.179292929,-2.645075402,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
167,A_5_30_F_A,0.312,0.188,-0.124,-0.397435897,-2.087473713,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
178,A_5_30_F_A,0.295,0.079,-0.216,-0.73220339,-1.532476871,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
186,A_5_30_F_A,0.078,0.285,0.207,2.653846154,-1.575036486,Ammonium,5,30,Fed,Aposymbiotic,increase,TRUE,Low,Ammonium_Low_30_Fed_Aposymbiotic
196,A_5_30_F_A,0.512,0.511,-0.001,-0.001953125,-6.907755279,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
235,A_5_30_F_A,0.451,0.313,-0.138,-0.305986696,-1.980501594,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
210,A_5_30_F_A,0.407,0.55,0.143,0.351351351,-1.944910649,Ammonium,5,30,Fed,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
237,A_5_30_F_A,0.326,0.492,0.166,0.509202454,-1.795767491,Ammonium,5,30,Fed,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
232,A_5_30_F_A,0.35,0.336,-0.014,-0.04,-4.268697949,Ammonium,5,30,Fed,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
237,A_5_30_F_A,0.538,0.653,0.115,0.213754647,-2.162823151,Ammonium,5,30,Fed,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
242,A_5_30_F_A,0.465,0.549,0.084,0.180645161,-2.47693848,Ammonium,5,30,Fed,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Aposymbiotic
196,A_5_30_F_S,0.11,0.514,0.404,3.672727273,-0.906340401,Ammonium,5,30,Fed,Symbiotic,increase,TRUE,Low,Ammonium_Low_30_Fed_Symbiotic
211,A_5_30_F_S,0.516,0.441,-0.075,-0.145348837,-2.590267165,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
228,A_5_30_F_S,0.476,0.236,-0.24,-0.504201681,-1.427116356,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
144,A_5_30_F_S,0.267,0.53,0.263,0.985018727,-1.335601247,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
152,A_5_30_F_S,0.359,0.374,0.015,0.04178273,-4.199705078,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
157,A_5_30_F_S,0.4,0.209,-0.191,-0.4775,-1.655481851,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
181,A_5_30_F_S,0.404,0.545,0.141,0.349009901,-1.958995389,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
167,A_5_30_F_S,0.401,0.418,0.017,0.042394015,-4.074541935,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
198,A_5_30_F_S,0.456,0.508,0.052,0.114035088,-2.95651156,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
240,A_5_30_F_S,0.12,0.407,0.287,2.391666667,-1.248273063,Ammonium,5,30,Fed,Symbiotic,increase,TRUE,Low,Ammonium_Low_30_Fed_Symbiotic
220,A_5_30_F_S,0.444,0.061,-0.383,-0.862612613,-0.95972029,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
241,A_5_30_F_S,0.538,0.516,-0.022,-0.040892193,-3.816712826,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
245,A_5_30_F_S,0.484,0.513,0.029,0.059917355,-3.540459449,Ammonium,5,30,Fed,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
248,A_5_30_F_S,0.565,0.362,-0.203,-0.359292035,-1.5945493,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
252,A_5_30_F_S,0.535,0.113,-0.422,-0.788785047,-0.862749965,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
243,A_5_30_F_S,0.575,0.451,-0.124,-0.215652174,-2.087473713,Ammonium,5,30,Fed,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Fed_Symbiotic
178,A_5_30_S_A,0.459,0.48,0.021,0.045751634,-3.863232841,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
225,A_5_30_S_A,0.559,0.415,-0.144,-0.257602862,-1.937941979,Ammonium,5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
155,A_5_30_S_A,0.306,0.248,-0.058,-0.189542484,-2.847312268,Ammonium,5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
157,A_5_30_S_A,0.193,0.495,0.302,1.564766839,-1.197328262,Ammonium,5,30,Starved,Aposymbiotic,increase,TRUE,Low,Ammonium_Low_30_Starved_Aposymbiotic
198,A_5_30_S_A,0.523,0.577,0.054,0.103250478,-2.918771232,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
237,A_5_30_S_A,0.453,0.513,0.06,0.132450331,-2.813410717,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
221,A_5_30_S_A,0.48,0.459,-0.021,-0.04375,-3.863232841,Ammonium,5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
237,A_5_30_S_A,0.247,0.406,0.159,0.643724696,-1.838851077,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
175,A_5_30_S_A,0.222,0.174,-0.048,-0.216216216,-3.036554268,Ammonium,5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
238,A_5_30_S_A,0.341,0.413,0.072,0.211143695,-2.63108916,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
238,A_5_30_S_A,0.364,0.378,0.014,0.038461538,-4.268697949,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
242,A_5_30_S_A,0.182,0.289,0.107,0.587912088,-2.234926445,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
169,A_5_30_S_A,0.222,0.518,0.296,1.333333333,-1.217395825,Ammonium,5,30,Starved,Aposymbiotic,increase,TRUE,Low,Ammonium_Low_30_Starved_Aposymbiotic
181,A_5_30_S_A,0.236,0.116,-0.12,-0.508474576,-2.120263536,Ammonium,5,30,Starved,Aposymbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
187,A_5_30_S_A,0.126,0.183,0.057,0.452380952,-2.864704011,Ammonium,5,30,Starved,Aposymbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Aposymbiotic
198,A_5_30_S_S,0.535,0.466,-0.069,-0.128971963,-2.673648774,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
218,A_5_30_S_S,0.53,0.509,-0.021,-0.039622642,-3.863232841,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
233,A_5_30_S_S,0.54,0.357,-0.183,-0.338888889,-1.698269126,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
145,A_5_30_S_S,0.356,0.466,0.11,0.308988764,-2.207274913,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
153,A_5_30_S_S,0.403,0.609,0.206,0.511166253,-1.57987911,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
157,A_5_30_S_S,0.408,0.484,0.076,0.18627451,-2.577021939,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
205,A_5_30_S_S,0.576,0.596,0.02,0.034722222,-3.912023005,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
240,A_5_30_S_S,0.492,0.481,-0.011,-0.022357724,-4.509860006,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
222,A_5_30_S_S,0.503,0.574,0.071,0.141153082,-2.645075402,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
241,A_5_30_S_S,0.484,0.524,0.04,0.082644628,-3.218875825,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
250,A_5_30_S_S,0.507,0.267,-0.24,-0.473372781,-1.427116356,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
245,A_5_30_S_S,0.041,0.503,0.462,11.26829268,-0.772190388,Ammonium,5,30,Starved,Symbiotic,increase,TRUE,Low,Ammonium_Low_30_Starved_Symbiotic
255,A_5_30_S_S,0.555,0.572,0.017,0.030630631,-4.074541935,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
254,A_5_30_S_S,0.528,0.583,0.055,0.104166667,-2.900422094,Ammonium,5,30,Starved,Symbiotic,increase,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
167,A_5_30_S_S,0.372,0.234,-0.138,-0.370967742,-1.980501594,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
182,A_5_30_S_S,0.37,0.012,-0.358,-0.967567568,-1.027222293,Ammonium,5,30,Starved,Symbiotic,decrease,FALSE,Low,Ammonium_Low_30_Starved_Symbiotic
242,A_7.5_20_F_A,0.394,0.355,-0.039,-0.098984772,-3.244193633,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
244,A_7.5_20_F_A,0.399,0.359,-0.04,-0.100250627,-3.218875825,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
170,A_7.5_20_F_A,0.5,0.552,0.052,0.104,-2.95651156,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
213,A_7.5_20_F_A,0.524,0.562,0.038,0.072519084,-3.270169119,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
153,A_7.5_20_F_A,0.154,0.182,0.028,0.181818182,-3.575550769,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
143,A_7.5_20_F_A,0.282,0.1,-0.182,-0.645390071,-1.703748592,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
167,A_7.5_20_F_A,0.365,0.551,0.186,0.509589041,-1.682008605,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
178,A_7.5_20_F_A,0.375,0.075,-0.3,-0.8,-1.203972804,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
184,A_7.5_20_F_A,0.099,0.43,0.331,3.343434343,-1.105636904,Ammonium,7.5,20,Fed,Aposymbiotic,increase,TRUE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
234,A_7.5_20_F_A,0.554,0.55,-0.004,-0.007220217,-5.521460918,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
237,A_7.5_20_F_A,0.497,0.3,-0.197,-0.39637827,-1.62455155,Ammonium,7.5,20,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
195,A_7.5_20_F_A,0.4,0.572,0.172,0.43,-1.760260802,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
209,A_7.5_20_F_A,0.501,0.579,0.078,0.155688623,-2.551046452,Ammonium,7.5,20,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
232,A_7.5_20_F_A,0.136,0.345,0.209,1.536764706,-1.565421027,Ammonium,7.5,20,Fed,Aposymbiotic,increase,TRUE,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
248,A_7.5_20_F_S,0.61,0.019,-0.591,-0.968852459,-0.525939262,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
252,A_7.5_20_F_S,0.568,0.009,-0.559,-0.98415493,-0.581605806,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
192,A_7.5_20_F_S,0.358,0.036,-0.322,-0.899441341,-1.133203733,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
211,A_7.5_20_F_S,0.562,0.119,-0.443,-0.788256228,-0.814185509,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
185,A_7.5_20_F_S,0.578,0.611,0.033,0.057093426,-3.411247718,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
144,A_7.5_20_F_S,0.386,0.473,0.087,0.225388601,-2.44184716,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
152,A_7.5_20_F_S,0.369,0.525,0.156,0.422764228,-1.857899272,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
155,A_7.5_20_F_S,0.252,0.369,0.117,0.464285714,-2.145581344,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
166,A_7.5_20_F_S,0.413,0.573,0.16,0.387409201,-1.832581464,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
175,A_7.5_20_F_S,0.473,0.556,0.083,0.175475687,-2.488914671,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
237,A_7.5_20_F_S,0.519,0.456,-0.063,-0.121387283,-2.764620553,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
240,A_7.5_20_F_S,0.233,0.481,0.248,1.064377682,-1.394326533,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
198,A_7.5_20_F_S,0.499,0.571,0.072,0.144288577,-2.63108916,Ammonium,7.5,20,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
220,A_7.5_20_F_S,0.52,0.21,-0.31,-0.596153846,-1.171182982,Ammonium,7.5,20,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Fed_Symbiotic
239,A_7.5_20_S_A,0.558,0.424,-0.134,-0.240143369,-2.009915479,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
242,A_7.5_20_S_A,0.352,0.494,0.142,0.403409091,-1.951928221,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
247,A_7.5_20_S_A,0.357,0.324,-0.033,-0.092436975,-3.411247718,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
190,A_7.5_20_S_A,0.487,0.568,0.081,0.166324435,-2.513306124,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
216,A_7.5_20_S_A,0.322,0.366,0.044,0.136645963,-3.123565645,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
162,A_7.5_20_S_A,0.182,0.214,0.032,0.175824176,-3.442019376,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
154,A_7.5_20_S_A,0.256,0.364,0.108,0.421875,-2.225624052,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
187,A_7.5_20_S_A,0.129,0.555,0.426,3.302325581,-0.853315933,Ammonium,7.5,20,Starved,Aposymbiotic,increase,TRUE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
190,A_7.5_20_S_A,0.24,0.529,0.289,1.204166667,-1.241328591,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
169,A_7.5_20_S_A,0.28,0.463,0.183,0.653571429,-1.698269126,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
241,A_7.5_20_S_A,0.563,0.121,-0.442,-0.785079929,-0.816445397,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
236,A_7.5_20_S_A,0.551,0.219,-0.332,-0.602540835,-1.10262031,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
237,A_7.5_20_S_A,0.571,0.522,-0.049,-0.085814361,-3.015934981,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
197,A_7.5_20_S_A,0.483,0.162,-0.321,-0.664596273,-1.136314156,Ammonium,7.5,20,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
220,A_7.5_20_S_A,0.467,0.548,0.081,0.173447537,-2.513306124,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
233,A_7.5_20_S_A,0.521,0.584,0.063,0.120921305,-2.764620553,Ammonium,7.5,20,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
249,A_7.5_20_S_S,0.556,0.443,-0.113,-0.20323741,-2.18036746,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
255,A_7.5_20_S_S,0.598,0.015,-0.583,-0.974916388,-0.539568093,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
197,A_7.5_20_S_S,0.588,0.491,-0.097,-0.164965986,-2.3330443,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
217,A_7.5_20_S_S,0.579,0.206,-0.373,-0.644214162,-0.986176859,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
233,A_7.5_20_S_S,0.579,0.63,0.051,0.088082902,-2.975929646,Ammonium,7.5,20,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
144,A_7.5_20_S_S,0.349,0.405,0.056,0.160458453,-2.882403588,Ammonium,7.5,20,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
153,A_7.5_20_S_S,0.379,0.116,-0.263,-0.693931398,-1.335601247,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
157,A_7.5_20_S_S,0.383,0.124,-0.259,-0.676240209,-1.350927217,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
167,A_7.5_20_S_S,0.381,0.529,0.148,0.388451444,-1.910543005,Ammonium,7.5,20,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
182,A_7.5_20_S_S,0.442,0.563,0.121,0.273755656,-2.111964733,Ammonium,7.5,20,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
238,A_7.5_20_S_S,0.551,0.366,-0.185,-0.335753176,-1.687399454,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
240,A_7.5_20_S_S,0.524,0.087,-0.437,-0.833969466,-0.827822084,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
241,A_7.5_20_S_S,0.547,0.242,-0.305,-0.557586837,-1.187443502,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
201,A_7.5_20_S_S,0.034,0.135,0.101,2.970588235,-2.292634762,Ammonium,7.5,20,Starved,Symbiotic,increase,TRUE,Medium,Ammonium_Medium_20_Starved_Symbiotic
222,A_7.5_20_S_S,0.504,0.034,-0.47,-0.932539683,-0.755022584,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
242,A_7.5_30_F_A,0.351,0.466,0.115,0.327635328,-2.162823151,Ammonium,7.5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
235,A_7.5_30_F_A,0.456,0.293,-0.163,-0.35745614,-1.814005078,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
237,A_7.5_30_F_A,0.206,0.357,0.151,0.733009709,-1.890475442,Ammonium,7.5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
161,A_7.5_30_F_A,0.366,0.258,-0.108,-0.295081967,-2.225624052,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
145,A_7.5_30_F_A,0.368,0.339,-0.029,-0.078804348,-3.540459449,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
171,A_7.5_30_F_A,0.42,0.088,-0.332,-0.79047619,-1.10262031,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
213,A_7.5_30_F_A,0.481,0.201,-0.28,-0.582120582,-1.272965676,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
232,A_7.5_30_F_A,0.43,0.429,-0.001,-0.002325581,-6.907755279,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
196,A_7.5_30_F_A,0.478,0.511,0.033,0.069037657,-3.411247718,Ammonium,7.5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
