"","col_num","treat_ID_full","e_coli","abs_resp_rate_SA_corr","pollution","dose","temp","feed","symbiont","dose_level","new_treat_ID_full"
"365",198,"A_7.5_20_F_S",0,0.052395757,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"366",220,"A_7.5_20_F_S",1,0.18434537,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"367",197,"A_7.5_20_S_A",0,0.124782775,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"368",233,"A_7.5_20_S_A",1,0.04859749,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"369",201,"A_7.5_20_S_S",0,0.105747002,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"370",222,"A_7.5_20_S_S",1,0.098215003,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"371",149,"N_0_20_F_A",0,0.14343632,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"372",184,"N_0_20_F_A",1,0.171108015,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"373",159,"N_0_20_F_S",0,0.104599018,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"374",223,"N_0_20_F_S",1,0.070189379,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"375",169,"N_0_20_S_A",0,0.06793794,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"376",203,"N_0_20_S_A",1,0.181184453,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"377",180,"N_0_20_S_S",0,0.040495931,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"378",208,"N_0_20_S_S",1,0.118783515,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"379",170,"A_0_20_F_A
",0,0.095456951,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"380",212,"A_0_20_F_A
",1,0.06976092,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"381",211,"A_0_20_F_S",0,0.131669433,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic"
"382",226,"A_0_20_F_S",1,0.146050989,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic"
"383",215,"A_0_20_S_A",0,0.080429356,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"384",171,"A_0_20_S_A",1,0.086258968,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"385",217,"A_0_20_S_S",0,0.074392503,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"386",233,"A_0_20_S_S",1,0.11439849,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"387",167,"N_0_30_F_A",0,0.072618821,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"388",195,"N_0_30_F_A",1,0.083731247,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"389",206,"N_0_30_F_S",0,0.051867893,"Nitrate","0","30","Fed","Symbiotic","control-0","Nitrate_control-0_30_Fed_Symbiotic"
"390",223,"N_0_30_F_S",1,0.057669903,"Nitrate","0","30","Fed","Symbiotic","control-0","Nitrate_control-0_30_Fed_Symbiotic"
"391",170,"N_0_30_S_A",0,0.044019645,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"392",211,"N_0_30_S_A",1,0.021545761,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"393",208,"N_0_30_S_S",0,0.080239079,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"394",225,"N_0_30_S_S",1,0.079826683,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"395",170,"A_0_30_F_A",0,0.03680397,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"396",213,"A_0_30_F_A",1,0.04025387,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"397",196,"A_0_30_F_S",0,0.065238671,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"398",226,"A_0_30_F_S",1,0.060145569,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"399",224,"A_0_30_S_A",0,0.030655281,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"400",198,"A_0_30_S_S",0,0.044756812,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"401",233,"A_0_30_S_S",1,0.057410265,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"402",178,"A_0_30_S_A",1,0.087078377,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"403",157,"N_1.5_20_F_A",0,0.062114904,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"404",184,"N_1.5_20_F_A",1,0.075849499,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"405",171,"N_1.5_20_F_S",0,0.050798893,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"406",223,"N_1.5_20_F_S",1,0.178145396,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"407",167,"N_1.5_30_F_A",0,0.014759857,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"408",196,"N_1.5_30_F_A",1,0.055942573,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"409",175,"N_1.5_30_F_S",1,0.076110669,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"410",223,"N_1.5_30_F_S",0,0.073191137,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"411",169,"N_1.5_20_S_A",0,0.045254641,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"412",206,"N_1.5_20_S_A",1,0.057497234,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"413",208,"N_1.5_20_S_S",0,0.068009724,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic"
"414",225,"N_1.5_20_S_S",1,0.050002608,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic"
"415",170,"N_1.5_30_S_A",0,0.044456675,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic"
"416",212,"N_1.5_30_S_A",1,0.064711383,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic"
"417",188,"N_1.5_30_S_S",0,0.052383209,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"418",225,"N_1.5_30_S_S",1,0.073588375,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"419",170,"A_5_30_F_A",0,0.047174971,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic"
"420",213,"A_5_30_F_A",1,0.117255949,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic"
"421",196,"A_5_30_F_S",0,0.040067399,"Ammonium","5","30","Fed","Symbiotic","Low","Ammonium_Low_30_Fed_Symbiotic"
"422",178,"A_5_30_S_A",0,0.158342226,"Ammonium","5","30","Starved","Aposymbiotic","Low","Ammonium_Low_30_Starved_Aposymbiotic"
"423",225,"A_5_30_S_A",1,0.177273056,"Ammonium","5","30","Starved","Aposymbiotic","Low","Ammonium_Low_30_Starved_Aposymbiotic"
"424",198,"A_5_30_S_S",0,0.039156444,"Ammonium","5","30","Starved","Symbiotic","Low","Ammonium_Low_30_Starved_Symbiotic"
"425",218,"A_5_30_S_S",1,0.06505312,"Ammonium","5","30","Starved","Symbiotic","Low","Ammonium_Low_30_Starved_Symbiotic"
"426",170,"A_5_20_F_A",0,0.10152209,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"427",212,"A_5_20_F_A",1,0.074558675,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"428",191,"A_5_20_F_S",0,0.059562156,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"429",171,"A_5_20_F_S",1,0.120301961,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"430",171,"A_5_20_S_A",0,0.052814245,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"431",216,"A_5_20_S_A",1,0.089939198,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"432",217,"A_5_20_S_S",0,0.103860755,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"433",233,"A_5_20_S_S",1,0.105679478,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"434",171,"A_10_30_F_A",0,0.079512339,"Ammonium","10","30","Fed","Aposymbiotic","High","Ammonium_High_30_Fed_Aposymbiotic"
"435",215,"A_10_30_F_A",1,0.153436797,"Ammonium","10","30","Fed","Aposymbiotic","High","Ammonium_High_30_Fed_Aposymbiotic"
"436",217,"A_10_30_F_S",0,0.121276914,"Ammonium","10","30","Fed","Symbiotic","High","Ammonium_High_30_Fed_Symbiotic"
"437",233,"A_10_30_F_S",1,0.148172607,"Ammonium","10","30","Fed","Symbiotic","High","Ammonium_High_30_Fed_Symbiotic"
"438",184,"A_10_30_S_A",0,0.109594191,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"439",225,"A_10_30_S_A",1,0.104985586,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"440",200,"A_10_30_S_S",0,0.103546586,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"441",223,"A_10_30_S_S",1,0.110576094,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"442",194,"N_18_20_F_A",0,0.080700117,"Nitrate","18","20","Fed","Aposymbiotic","High","Nitrate_High_20_Fed_Aposymbiotic"
"443",205,"N_18_20_F_S",0,0.120767422,"Nitrate","18","20","Fed","Symbiotic","High","Nitrate_High_20_Fed_Symbiotic"
"444",223,"N_18_20_F_S",1,0.143934107,"Nitrate","18","20","Fed","Symbiotic","High","Nitrate_High_20_Fed_Symbiotic"
"445",159,"N_18_20_F_A",1,0.15671939,"Nitrate","18","20","Fed","Aposymbiotic","High","Nitrate_High_20_Fed_Aposymbiotic"
"446",170,"N_18_20_S_A",0,0.079900531,"Nitrate","18","20","Starved","Aposymbiotic","High","Nitrate_High_20_Starved_Aposymbiotic"
"447",210,"N_18_20_S_A",1,0.098503725,"Nitrate","18","20","Starved","Aposymbiotic","High","Nitrate_High_20_Starved_Aposymbiotic"
"448",188,"N_18_20_S_S",0,0.103440903,"Nitrate","18","20","Starved","Symbiotic","High","Nitrate_High_20_Starved_Symbiotic"
"449",225,"N_18_20_S_S",1,0.094002391,"Nitrate","18","20","Starved","Symbiotic","High","Nitrate_High_20_Starved_Symbiotic"
"450",170,"A_10_20_F_A",0,0.095655223,"Ammonium","10","20","Fed","Aposymbiotic","High","Ammonium_High_20_Fed_Aposymbiotic"
"451",213,"A_10_20_F_A",1,0.11994229,"Ammonium","10","20","Fed","Aposymbiotic","High","Ammonium_High_20_Fed_Aposymbiotic"
"452",196,"A_10_20_F_S",0,0.090328546,"Ammonium","10","20","Fed","Symbiotic","High","Ammonium_High_20_Fed_Symbiotic"
"453",182,"A_10_20_F_S",1,0.117873806,"Ammonium","10","20","Fed","Symbiotic","High","Ammonium_High_20_Fed_Symbiotic"
"454",224,"A_10_20_S_A",1,0.143895625,"Ammonium","10","20","Starved","Aposymbiotic","High","Ammonium_High_20_Starved_Aposymbiotic"
"455",217,"A_10_20_S_S",0,0.12521427,"Ammonium","10","20","Starved","Symbiotic","High","Ammonium_High_20_Starved_Symbiotic"
"456",233,"A_10_20_S_S",1,0.157000526,"Ammonium","10","20","Starved","Symbiotic","High","Ammonium_High_20_Starved_Symbiotic"
"457",201,"N_18_30_F_A",1,0.135337255,"Nitrate","18","30","Fed","Aposymbiotic","High","Nitrate_High_30_Fed_Aposymbiotic"
"458",175,"N_18_30_F_S",0,0.14051421,"Nitrate","18","30","Fed","Symbiotic","High","Nitrate_High_30_Fed_Symbiotic"
"459",207,"N_18_30_F_S",1,0.102074821,"Nitrate","18","30","Fed","Symbiotic","High","Nitrate_High_30_Fed_Symbiotic"
"460",170,"N_18_30_S_A",0,0.076772153,"Nitrate","18","30","Starved","Aposymbiotic","High","Nitrate_High_30_Starved_Aposymbiotic"
"461",212,"N_18_30_S_A",1,0.127921561,"Nitrate","18","30","Starved","Aposymbiotic","High","Nitrate_High_30_Starved_Aposymbiotic"
"462",209,"N_18_30_S_S",0,0.141342801,"Nitrate","18","30","Starved","Symbiotic","High","Nitrate_High_30_Starved_Symbiotic"
"463",226,"N_18_30_S_S",1,0.084310664,"Nitrate","18","30","Starved","Symbiotic","High","Nitrate_High_30_Starved_Symbiotic"
"464",170,"A_7.5_20_F_A",0,0.215172137,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"465",213,"A_7.5_20_F_A",1,0.156278457,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"466",211,"A_7.5_20_F_S",0,0.038862393,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"467",185,"A_7.5_20_F_S",1,0.076132605,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"468",190,"A_7.5_20_S_A",0,0.097327146,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"469",216,"A_7.5_20_S_A",1,0.203945882,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"470",217,"A_7.5_20_S_S",0,0.092787646,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"471",233,"A_7.5_20_S_S",1,0.220198414,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"472",168,"N_5_30_F_A",0,0.073018261,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"473",197,"N_5_30_F_A",1,0.066120004,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"474",175,"N_5_30_F_S",0,0.143578181,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"475",223,"N_5_30_F_S",1,0.105087146,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"476",170,"N_5_30_S_A",0,0.066393135,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"477",212,"N_5_30_S_A",1,0.102384,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"478",189,"N_5_30_S_S",0,0.075857754,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic"
"479",171,"A_7.5_30_F_A",0,0.050182969,"Ammonium","7.5","30","Fed","Aposymbiotic","Medium","Ammonium_Medium_30_Fed_Aposymbiotic"
"480",196,"A_7.5_30_F_S",0,0.078841582,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"481",233,"A_7.5_30_F_S",1,0.076799296,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"482",171,"N_5_20_F_S",0,0.080904839,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic"
"483",223,"N_5_20_F_S",1,0.062798534,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic"
"484",159,"N_5_20_F_A",0,0.069820017,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic"
"485",192,"N_5_20_F_A",1,0.095944451,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic"
"486",200,"A_7.5_30_S_S",0,0.056703251,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"487",234,"A_7.5_30_S_S",1,0.059867696,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"488",178,"A_7.5_30_S_A",0,0.102573519,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"489",225,"A_7.5_30_S_A",1,0.037322174,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"490",169,"N_5_20_S_A",0,0.073542425,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic"
"491",209,"N_5_20_S_A",1,0.187278812,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic"
"492",186,"N_5_20_S_S",0,0.079091389,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic"
"493",225,"N_5_20_S_S",1,0.136182646,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic"
"494",239,"N_0_20_F_S",1,0.099494056,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"495",240,"N_0_20_F_S",0,0.125660217,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"496",223,"N_0_20_F_A",1,0.233825669,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"497",237,"N_0_20_F_A",0,0.063596661,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"498",241,"N_0_20_S_S",1,0.087499499,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"499",237,"N_0_20_S_A",1,0.11142044,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"500",237,"N_0_20_S_A",0,0.105758245,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"501",239,"N_0_20_S_S",0,0.111617353,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"502",237,"A_0_20_F_A
",0,0.099212535,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"503",237,"A_0_20_F_A
",1,0.103630518,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"504",241,"A_0_20_F_S",1,0.089653481,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic"
"505",235,"A_0_20_S_A",0,0.059052104,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"506",237,"A_0_20_S_A",1,0.039160314,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"507",240,"A_0_20_S_S",0,0.087414988,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"508",241,"A_0_20_S_S",1,0.067488558,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"509",226,"N_0_30_F_A",1,0.075639082,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"510",237,"N_0_30_F_A",0,0.108061135,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"511",239,"N_0_30_F_S",1,0.085989784,"Nitrate","0","30","Fed","Symbiotic","control-0","Nitrate_control-0_30_Fed_Symbiotic"
"512",240,"N_0_30_F_S",0,0.02334343,"Nitrate","0","30","Fed","Symbiotic","control-0","Nitrate_control-0_30_Fed_Symbiotic"
"513",229,"N_0_30_S_A",1,0.087619858,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"514",237,"N_0_30_S_A",0,0.146336596,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"515",239,"N_0_30_S_S",1,0.105525172,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"516",241,"N_0_30_S_S",0,0.094159604,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"517",235,"A_0_30_F_A",0,0.043768181,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"518",237,"A_0_30_F_A",1,0.165903042,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"519",240,"A_0_30_F_S",0,0.052846542,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"520",241,"A_0_30_F_S",1,0.071623512,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"521",237,"A_0_30_S_A",0,0.094375365,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"522",237,"A_0_30_S_A",1,0.132038698,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"523",240,"A_0_30_S_S",0,0.076530534,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"524",241,"A_0_30_S_S",1,0.07640834,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"525",223,"N_1.5_20_F_A",1,0.074366219,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"526",237,"N_1.5_20_F_A",0,0.079101101,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"527",239,"N_1.5_20_F_S",1,0.13591809,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"528",240,"N_1.5_20_F_S",0,0.119272188,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"529",227,"N_1.5_20_S_A",1,0.394076958,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"530",237,"N_1.5_20_S_A",0,0.102398565,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"531",239,"N_1.5_20_S_S",1,0.110002581,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic"
"532",230,"N_1.5_20_S_S",0,0.171212115,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic"
"533",237,"A_5_20_F_A",0,0.113755355,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"534",237,"A_5_20_F_A",1,0.07508408,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"535",239,"A_5_20_F_S",0,0.188524588,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"536",241,"A_5_20_F_S",1,0.081256991,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"537",236,"A_5_20_S_A",0,0.053920334,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"538",237,"A_5_20_S_A",1,0.102518569,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"539",240,"A_5_20_S_S",0,0.064168411,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"540",241,"A_5_20_S_S",1,0.067553006,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"541",226,"N_1.5_30_F_A",1,0.060803233,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"542",240,"N_1.5_30_F_S",1,0.069497877,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"543",237,"N_1.5_30_F_A",0,0.063278597,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"544",239,"N_1.5_30_F_S",0,0.085099629,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"545",239,"N_1.5_30_S_S",0,0.095941011,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"546",241,"N_1.5_30_S_S",1,0.040705417,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"547",237,"N_1.5_30_S_A",1,0.101599587,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic"
