col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,pollution,dose,temp,feed,symbiont,dose_level,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
169,N_1.5_20_F_A,1,0.049727235,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
160,N_1.5_20_F_S,0,0.065666701,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
171,N_1.5_20_F_S,1,0.103453756,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic-x-1
181,A_5_30_F_S,0,0.043698219,Ammonium,5,30,Fed,Symbiotic,Low,Ammonium_Low_30_Fed_Symbiotic,Low-x-30,Low-x-Fed,Low-x-Symbiotic,Low-x-0,30-x-Fed,30-x-Symbiotic,30-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-30-x-Fed,Low-x-30-x-Symbiotic,Low-x-30-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic,30-x-Fed-x-0,30-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-30-x-Fed-x-Symbiotic,Low-x-30-x-Fed-x-0,Low-x-30-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic-x-0,Low-x-30-x-Fed-x-Symbiotic-x-0
167,A_5_30_F_S,0,0.304995179,Ammonium,5,30,Fed,Symbiotic,Low,Ammonium_Low_30_Fed_Symbiotic,Low-x-30,Low-x-Fed,Low-x-Symbiotic,Low-x-0,30-x-Fed,30-x-Symbiotic,30-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-30-x-Fed,Low-x-30-x-Symbiotic,Low-x-30-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic,30-x-Fed-x-0,30-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-30-x-Fed-x-Symbiotic,Low-x-30-x-Fed-x-0,Low-x-30-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic-x-0,Low-x-30-x-Fed-x-Symbiotic-x-0
167,A_5_30_F_A,0,0.047048562,Ammonium,5,30,Fed,Aposymbiotic,Low,Ammonium_Low_30_Fed_Aposymbiotic,Low-x-30,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,30-x-Fed,30-x-Aposymbiotic,30-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-30-x-Fed,Low-x-30-x-Aposymbiotic,Low-x-30-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,30-x-Fed-x-Aposymbiotic,30-x-Fed-x-0,30-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-30-x-Fed-x-Aposymbiotic,Low-x-30-x-Fed-x-0,Low-x-30-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,30-x-Fed-x-Aposymbiotic-x-0,Low-x-30-x-Fed-x-Aposymbiotic-x-0
178,A_5_30_F_A,1,0.129643105,Ammonium,5,30,Fed,Aposymbiotic,Low,Ammonium_Low_30_Fed_Aposymbiotic,Low-x-30,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,30-x-Fed,30-x-Aposymbiotic,30-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-30-x-Fed,Low-x-30-x-Aposymbiotic,Low-x-30-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,30-x-Fed-x-Aposymbiotic,30-x-Fed-x-1,30-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-30-x-Fed-x-Aposymbiotic,Low-x-30-x-Fed-x-1,Low-x-30-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,30-x-Fed-x-Aposymbiotic-x-1,Low-x-30-x-Fed-x-Aposymbiotic-x-1
164,N_1.5_20_S_S,0,0.080163387,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
172,N_1.5_20_S_S,1,0.096420094,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
166,N_1.5_20_S_A,0,0.096813203,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
184,N_1.5_20_S_A,1,0.083989219,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
167,A_5_20_F_A,0,0.064424359,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
178,A_5_20_F_A,1,0.051365621,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
166,A_5_20_F_S,0,0.049490708,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
173,A_5_20_F_S,1,0.072101057,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic-x-1
168,A_5_20_S_A,0,0.038047354,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
187,A_5_20_S_A,1,0.07946249,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
167,A_5_20_S_S,0,0.0942092,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
182,A_5_20_S_S,1,0.064998533,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
163,N_18_20_F_A,0,0.054043364000000003,Nitrate,18,20,Fed,Aposymbiotic,High,Nitrate_High_20_Fed_Aposymbiotic,High-x-20,High-x-Fed,High-x-Aposymbiotic,High-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,High-x-20-x-Fed,High-x-20-x-Aposymbiotic,High-x-20-x-0,High-x-Fed-x-Aposymbiotic,High-x-Fed-x-0,High-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,High-x-20-x-Fed-x-Aposymbiotic,High-x-20-x-Fed-x-0,High-x-20-x-Aposymbiotic-x-0,High-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,High-x-20-x-Fed-x-Aposymbiotic-x-0
169,N_18_20_F_A,1,0.753244282,Nitrate,18,20,Fed,Aposymbiotic,High,Nitrate_High_20_Fed_Aposymbiotic,High-x-20,High-x-Fed,High-x-Aposymbiotic,High-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,High-x-20-x-Fed,High-x-20-x-Aposymbiotic,High-x-20-x-1,High-x-Fed-x-Aposymbiotic,High-x-Fed-x-1,High-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,High-x-20-x-Fed-x-Aposymbiotic,High-x-20-x-Fed-x-1,High-x-20-x-Aposymbiotic-x-1,High-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,High-x-20-x-Fed-x-Aposymbiotic-x-1
161,N_18_20_F_S,0,0.103298259,Nitrate,18,20,Fed,Symbiotic,High,Nitrate_High_20_Fed_Symbiotic,High-x-20,High-x-Fed,High-x-Symbiotic,High-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,High-x-20-x-Fed,High-x-20-x-Symbiotic,High-x-20-x-0,High-x-Fed-x-Symbiotic,High-x-Fed-x-0,High-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,High-x-20-x-Fed-x-Symbiotic,High-x-20-x-Fed-x-0,High-x-20-x-Symbiotic-x-0,High-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,High-x-20-x-Fed-x-Symbiotic-x-0
171,N_18_20_F_S,1,0.160237614,Nitrate,18,20,Fed,Symbiotic,High,Nitrate_High_20_Fed_Symbiotic,High-x-20,High-x-Fed,High-x-Symbiotic,High-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,High-x-20-x-Fed,High-x-20-x-Symbiotic,High-x-20-x-1,High-x-Fed-x-Symbiotic,High-x-Fed-x-1,High-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,High-x-20-x-Fed-x-Symbiotic,High-x-20-x-Fed-x-1,High-x-20-x-Symbiotic-x-1,High-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,High-x-20-x-Fed-x-Symbiotic-x-1
171,N_18_20_S_A,0,0.054008466,Nitrate,18,20,Starved,Aposymbiotic,High,Nitrate_High_20_Starved_Aposymbiotic,High-x-20,High-x-Starved,High-x-Aposymbiotic,High-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,High-x-20-x-Starved,High-x-20-x-Aposymbiotic,High-x-20-x-0,High-x-Starved-x-Aposymbiotic,High-x-Starved-x-0,High-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,High-x-20-x-Starved-x-Aposymbiotic,High-x-20-x-Starved-x-0,High-x-20-x-Aposymbiotic-x-0,High-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,High-x-20-x-Starved-x-Aposymbiotic-x-0
184,N_18_20_S_A,1,0.121060981,Nitrate,18,20,Starved,Aposymbiotic,High,Nitrate_High_20_Starved_Aposymbiotic,High-x-20,High-x-Starved,High-x-Aposymbiotic,High-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,High-x-20-x-Starved,High-x-20-x-Aposymbiotic,High-x-20-x-1,High-x-Starved-x-Aposymbiotic,High-x-Starved-x-1,High-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,High-x-20-x-Starved-x-Aposymbiotic,High-x-20-x-Starved-x-1,High-x-20-x-Aposymbiotic-x-1,High-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,High-x-20-x-Starved-x-Aposymbiotic-x-1
164,N_18_20_S_S,0,0.241147624,Nitrate,18,20,Starved,Symbiotic,High,Nitrate_High_20_Starved_Symbiotic,High-x-20,High-x-Starved,High-x-Symbiotic,High-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,High-x-20-x-Starved,High-x-20-x-Symbiotic,High-x-20-x-0,High-x-Starved-x-Symbiotic,High-x-Starved-x-0,High-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,High-x-20-x-Starved-x-Symbiotic,High-x-20-x-Starved-x-0,High-x-20-x-Symbiotic-x-0,High-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,High-x-20-x-Starved-x-Symbiotic-x-0
172,N_18_20_S_S,1,0.187674348,Nitrate,18,20,Starved,Symbiotic,High,Nitrate_High_20_Starved_Symbiotic,High-x-20,High-x-Starved,High-x-Symbiotic,High-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,High-x-20-x-Starved,High-x-20-x-Symbiotic,High-x-20-x-1,High-x-Starved-x-Symbiotic,High-x-Starved-x-1,High-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,High-x-20-x-Starved-x-Symbiotic,High-x-20-x-Starved-x-1,High-x-20-x-Symbiotic-x-1,High-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,High-x-20-x-Starved-x-Symbiotic-x-1
178,A_10_20_F_A,0,0.101928816,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic,High-x-20,High-x-Fed,High-x-Aposymbiotic,High-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,High-x-20-x-Fed,High-x-20-x-Aposymbiotic,High-x-20-x-0,High-x-Fed-x-Aposymbiotic,High-x-Fed-x-0,High-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,High-x-20-x-Fed-x-Aposymbiotic,High-x-20-x-Fed-x-0,High-x-20-x-Aposymbiotic-x-0,High-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,High-x-20-x-Fed-x-Aposymbiotic-x-0
184,A_10_20_F_A,1,0.11440956,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic,High-x-20,High-x-Fed,High-x-Aposymbiotic,High-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,High-x-20-x-Fed,High-x-20-x-Aposymbiotic,High-x-20-x-1,High-x-Fed-x-Aposymbiotic,High-x-Fed-x-1,High-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,High-x-20-x-Fed-x-Aposymbiotic,High-x-20-x-Fed-x-1,High-x-20-x-Aposymbiotic-x-1,High-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,High-x-20-x-Fed-x-Aposymbiotic-x-1
167,A_10_20_F_S,0,0.122457266,Ammonium,10,20,Fed,Symbiotic,High,Ammonium_High_20_Fed_Symbiotic,High-x-20,High-x-Fed,High-x-Symbiotic,High-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,High-x-20-x-Fed,High-x-20-x-Symbiotic,High-x-20-x-0,High-x-Fed-x-Symbiotic,High-x-Fed-x-0,High-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,High-x-20-x-Fed-x-Symbiotic,High-x-20-x-Fed-x-0,High-x-20-x-Symbiotic-x-0,High-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,High-x-20-x-Fed-x-Symbiotic-x-0
