num,date,exp_num,exp_subrun,resp_run,e_coli_plate,vial_ID,vial_id_copy_pasted,resp_rate,resp_rate_SA_corr,abs_resp_rate_SA_corr,treat_ID_full,treat_ID_collapsed_controls,food_sym_state,N_species_dose,N_species,control_or_nutrient,N_dose,temp,food,sym_state,beetag,exp_run_full,beetag_exprun,col_num,jar_unique_ID,broken_or_damaged,red_day1,red_day11,red_delta
20,7_26_22,1,B,3,1,D5,D5,-0.00564,-0.187674348,0.187674348,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R11W54,1B,R11W54_exp1B,172,50,0,156.0296562,159.5634168,3.533760596
23,09_01_22,3,A,3,0,C6,C6,-0.00268,-0.0748534,0.0748534,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R15W76,3A,R15W76_exp3A,237,150,0,156.6324639,134.2261875,-22.4062764
7,08_15_22,2,A,2,1,C2,C2,-0.00293,-0.084661216,0.084661216,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G23Y5017,2A,G23Y5017_exp2A,174,73,0,156.8893021,72.61241456,-84.27688754
7,7_26_22,1,B,2,0,C2,C2,-0.00743,-0.065666701,0.065666701,N_1.5_20_F_S,N_1.5_20_F_S,F_S,N_1.5,N,Nitrate,1.5,20,F,S,G30Y78,1B,G30Y78_exp1B,160,43,0,157.3440537,204.5684957,47.22444196
14,08_20_22,2,B,1,1,B4,B4,-0.00794,-0.181184453,0.181184453,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B15G23,2B,B15G23_exp2B,203,98,0,157.5554331,164.5067268,6.95129366
7,08_20_22,2,B,3,1,C2,C2,-0.00394,-0.102384,0.102384,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y15B82,2B,Y15B82_exp2B,212,125,0,158.0915368,145.6380656,-12.45347119
7,08_20_22,2,B,2,1,C2,C2,-0.00364,-0.075849499,0.075849499,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G25Y46,2B,G25Y46_exp2B,184,105,0,158.9126431,134.6911465,-24.22149658
24,7_26_22,1,B,2,1,D6,D6,-0.00572,-0.063307991,0.063307991,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y13B72,1B,Y13B72_exp1B,184,57,0,159.2388659,173.0421471,13.80328116
21,7_26_22,1,A,3,0,A6,A6,-0.00183,-0.035350644,0.035350644,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R4W15,1A,R4W15_exp1A,150,20,0,159.4729481,164.7418786,5.268930503
16,7_26_22,1,A,1,1,D4,D4,-0.00303,-0.07143839,0.07143839,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B27G53,1A,B27G53_exp1A,168,4,0,159.559294,174.1167649,14.55747093
24,09_05_22,3,B,2,0,D6,D6,-0.00635,-0.19352848,0.19352848,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,O13Y7,3B,O13Y7_exp3B,238,165,0,160.161705,154.0128247,-6.148880287
21,08_15_22,2,A,3,0,A6,A6,-0.00214,-0.128280083,0.128280083,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R14W71,2A,R14W71_exp2A,202,85,0,160.3334797,190.0528261,29.71934635
6,09_01_22,3,A,2,0,B2,B2,-0.00138,-0.079101101,0.079101101,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G23Y2820,3A,G23Y2820_exp3A,237,137,0,160.5866029,NA,NA
6,08_15_22,2,A,2,0,B2,B2,-0.0023,-0.027683694,0.027683694,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G23Y1819,2A,G23Y1819_exp2A,199,73,0,160.6477561,NA,NA
13,08_20_22,2,B,1,1,A4,A4,-0.00339,-0.070189379,0.070189379,N_0_20_F_S,CNTRL_0_20_F_S,F_S,CNTRL_0,CNTRL,Control,0,20,F,S,B14G21,2B,B14G21_exp2B,223,97,0,160.6630321,148.4411085,-12.22192361
12,7_26_22,1,B,1,1,D3,D3,-0.00306,-0.105677898,0.105677898,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B22G29,1B,B22G29_exp1B,183,34,0,160.7561007,153.4026941,-7.353406615
22,7_26_22,1,B,3,0,B6,B6,-0.00329,-0.047322927,0.047322927,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R21W100,1B,R21W100_exp1B,163,55,0,161.2082487,147.032935,-14.1753137
24,08_15_22,2,A,3,1,D6,D6,-0.00338,-0.089381283,0.089381283,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R15W79,2A,R15W79_exp2A,218,86,0,161.2971487,151.7701268,-9.527021876
15,09_01_22,3,A,1,0,C4,C4,-0.00464,-0.108061135,0.108061135,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B25G44,3A,B25G44_exp3A,237,133,0,161.444143,166.6993538,5.255210892
17,7_26_22,1,B,3,0,A5,A5,-0.00568,-0.054043364,0.054043364,N_18_20_F_A,N_18_20_F_A,F_A,N_18,N,Nitrate,18,20,F,A,R10W45,1B,R10W45_exp1B,163,49,0,161.8143234,177.2143554,15.400032
20,08_20_22,2,B,3,1,D5,D5,-0.00797,-0.094002391,0.094002391,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R4W34,2B,R4W34_exp2B,225,116,0,161.8520112,148.4021265,-13.44988472
20,08_15_22,2,A,3,0,D5,D5,-0.00295,-0.095784986,0.095784986,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R10W48,2A,R10W48_exp2A,193,82,0,162.0373044,171.8876349,9.850330499
11,08_20_22,2,B,2,0,C3,C3,-0.00222,-0.073191137,0.073191137,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G26Y54,2B,G26Y54_exp2B,223,106,0,162.2845495,179.5584931,17.27394355
7,09_01_22,3,A,3,0,C2,C2,-0.00208,-0.034197184,0.034197184,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y12B62,3A,Y12B62_exp3A,232,153,0,162.8169537,181.8935585,19.07660489
9,08_15_22,2,A,2,1,A3,A3,-0.00604,-0.11382807,0.11382807,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G24Y42,2A,G24Y42_exp2A,228,74,0,163.0037517,156.6476612,-6.356090457
17,7_26_22,1,B,1,0,A5,A5,-0.00243,-0.107533066,0.107533066,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,B32G83,1B,B32G83_exp1B,166,40,0,163.0457768,161.3068862,-1.738890597
23,7_26_22,1,B,2,0,C6,C6,-0.00654,-0.116540883,0.116540883,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,Y5B38,1B,Y5B38_exp1B,161,62,0,163.178463,133.2670042,-29.91145878
6,7_26_22,1,B,2,1,B2,B2,-0.00245,-0.049727235,0.049727235,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G30Y76,1B,G30Y76_exp1B,169,43,0,163.3312,152.6357653,-10.69543471
19,7_26_22,1,B,3,0,C5,C5,-0.00233,-0.054008466,0.054008466,N_18_20_S_A,N_18_20_S_A,S_A,N_18,N,Nitrate,18,20,S,A,R11W51,1B,R11W51_exp1B,171,50,0,163.6755568,163.4516573,-0.223899472
9,09_05_22,3,B,2,0,A3,A3,-0.00495,-0.072162873,0.072162873,N_1.5_20_S_S,N_1.5_20_S_S,S_S,N_1.5,N,Nitrate,1.5,20,S,S,O8G11,3B,O8G11_exp3B,249,176,0,164.4134704,166.6272449,2.213774571
3,08_15_22,2,A,3,1,C1,C1,-0.00308,-0.068218935,0.068218935,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y4B31,2A,Y4B31_exp2A,204,94,0,165.7499376,192.051296,26.30135841
8,7_26_22,1,A,3,0,D2,D2,-0.00237,-0.050806969,0.050806969,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y14B77,1A,Y14B77_exp1A,152,28,0,165.9691402,153.5292161,-12.43992407
9,7_26_22,1,A,2,1,A3,A3,-0.00738,-0.118352282,0.118352282,N_1.5_20_S_S,N_1.5_20_S_S,S_S,N_1.5,N,Nitrate,1.5,20,S,S,G31Y85,1A,G31Y85_exp1A,157,13,0,166.2701965,151.7475444,-14.52265207
19,7_26_22,1,A,3,0,C5,C5,-0.00419,-0.163237547,0.163237547,N_18_20_S_A,N_18_20_S_A,S_A,N_18,N,Nitrate,18,20,S,A,R5W21,1A,R5W21_exp1A,162,21,0,166.6625736,184.729616,18.06704238
7,7_26_22,1,A,3,1,C2,C2,-0.00466,-0.08295419,0.08295419,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y14B75,1A,Y14B75_exp1A,162,28,0,166.8612826,178.564077,11.70279435
13,7_26_22,1,B,2,0,A4,A4,-0.00358,-0.088011716,0.088011716,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G24Y43,1B,G24Y43_exp1B,165,42,0,167.0746566,180.8855326,13.81087597
5,09_01_22,3,A,3,0,A2,A2,-0.00402,-0.086255645,0.086255645,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y8B46,3A,Y8B46_exp3A,237,160,0,167.096911,149.5602549,-17.53665603
8,09_05_22,3,B,2,1,D2,D2,-0.00607,-0.042992884,0.042992884,N_1.5_20_F_S,N_1.5_20_F_S,F_S,N_1.5,N,Nitrate,1.5,20,F,S,O5G7,3B,O5G7_exp3B,256,175,0,167.1533645,203.6437028,36.49033831
5,09_05_22,3,B,3,1,A2,A2,-0.00402,-0.14499058,0.14499058,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,W11O47,3B,W11O47_exp3B,242,179,0,167.2653057,140.3505084,-26.91479728
23,7_26_22,1,B,2,1,C6,C6,-0.00484,-0.106636622,0.106636622,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,Y5B39,1B,Y5B39_exp1B,171,62,0,167.2754199,145.0866495,-22.18877036
13,08_20_22,2,B,2,1,A4,A4,-0.00272,-0.064711383,0.064711383,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G28Y63,2B,G28Y63_exp2B,212,108,0,167.2844857,157.8664906,-9.417995055
11,09_05_22,3,B,2,0,C3,C3,-0.00575,-0.088555597,0.088555597,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,W5O27,3B,W5O27_exp3B,246,190,0,167.9270956,202.1409007,34.21380512
4,08_20_22,2,B,3,0,D1,D1,-0.0044,-0.079091389,0.079091389,N_5_20_S_S,N_5_20_S_S,S_S,N_5,N,Nitrate,5,20,S,S,Y5B37,2B,Y5B37_exp2B,186,128,0,168.102059,158.0116953,-10.09036375
14,7_26_22,1,B,1,1,B4,B4,-0.00228,-0.109507129,0.109507129,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B23G35,1B,B23G35_exp1B,184,35,0,168.5569116,167.531366,-1.025545657
12,09_01_22,3,A,1,1,D3,D3,-0.0041,-0.233825669,0.233825669,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B13G2,3A,B13G2_exp3A,223,129,0,168.9377985,191.351928,22.41412947
23,09_05_22,3,B,2,1,C6,C6,-0.00434,-0.181786654,0.181786654,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,O12Y2,3B,O12Y2_exp3B,242,164,0,169.2284734,168.8270655,-0.401407827
17,7_26_22,1,A,3,0,A5,A5,-0.00265,-0.069492138,0.069492138,N_18_20_F_A,N_18_20_F_A,F_A,N_18,N,Nitrate,18,20,F,A,R3W10,1A,R3W10_exp1A,150,19,0,170.5697279,224.3912421,53.82151417
22,7_26_22,1,A,3,1,B6,B6,-0.00551,-0.067149643,0.067149643,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R4W34,1A,R4W34_exp1A,153,20,0,170.5782901,107.5243745,-63.05391556
13,7_26_22,1,B,1,0,A4,A4,-0.00281,-0.114291338,0.114291338,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B23G33,1B,B23G33_exp1B,166,35,0,170.6036884,160.2745897,-10.32909872
11,08_20_22,2,B,1,0,C3,C3,-0.00625,-0.14343632,0.14343632,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B14G14,2B,B14G14_exp2B,149,97,0,170.6260882,148.2170242,-22.40906399
13,09_05_22,3,B,2,1,A4,A4,-0.00446,-0.069346188,0.069346188,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,W7O32,3B,W7O32_exp3B,244,191,0,170.9070823,155.4354928,-15.47158946
22,7_26_22,1,B,2,1,B6,B6,-0.00243,-0.115825285,0.115825285,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,Y5B36,1B,Y5B36_exp1B,169,62,0,172.0915549,130.5030662,-41.58848871
22,7_26_22,1,A,2,0,B6,B6,-0.00573,-0.098241768,0.098241768,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,Y1B8,1A,Y1B8_exp1A,150,25,0,173.0774972,196.7731554,23.69565815
12,08_15_22,2,A,2,0,D3,D3,-0.00214,-0.059504617,0.059504617,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G34Y3,2A,G34Y3_exp2A,193,78,0,173.2990252,208.1475988,34.84857363
11,7_26_22,1,A,2,0,C3,C3,-0.00282,-0.048507601,0.048507601,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G28Y64,1A,G28Y64_exp1A,142,11,0,173.508748,131.4444952,-42.06425281
14,09_05_22,3,B,1,0,B4,B4,-0.00442,-0.041616112,0.041616112,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,O2B10,3B,O2B10_exp3B,249,169,0,173.6108141,131.0841219,-42.52669212
12,08_20_22,2,B,2,1,D3,D3,-0.00682,-0.076110669,0.076110669,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G26Y52,2B,G26Y52_exp2B,175,106,0,173.6497135,192.808552,19.15883853
20,7_26_22,1,A,3,0,D5,D5,-0.00531,-0.110401615,0.110401615,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R5W26,1A,R5W26_exp1A,154,21,0,173.6535422,163.6366821,-10.01686013
12,08_20_22,2,B,2,0,D3,D3,-0.00391,-0.044456675,0.044456675,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G28Y62,2B,G28Y62_exp2B,170,108,0,174.2012997,249.237393,75.03609334
13,09_05_22,3,B,2,0,A4,A4,-0.00196,-0.051208852,0.051208852,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,W7O34,3B,W7O34_exp3B,252,191,0,174.8463355,163.7302864,-11.11604915
6,09_05_22,3,B,2,0,B2,B2,-0.0057,-0.050214155,0.050214155,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,O5G2,3B,O5G2_exp3B,238,175,0,175.7157153,203.0116813,27.29596604
15,09_05_22,3,B,1,0,C4,C4,-0.00372,-0.021598636,0.021598636,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,W1O1,3B,W1O1_exp3B,238,177,0,176.2482476,171.8244524,-4.42379521
23,7_26_22,1,A,3,1,C6,C6,-0.00566,-0.087885845,0.087885845,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R6W28,1A,R6W28_exp1A,163,22,0,176.3444853,140.2788815,-36.06560383
17,08_20_22,2,B,1,0,A5,A5,-0.00332,-0.044019645,0.044019645,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,B32G83,2B,B32G83_exp2B,170,102,0,176.6114095,222.1274924,45.51608299
21,7_26_22,1,B,3,0,A6,A6,-0.00414,-0.126930459,0.126930459,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R21W94,1B,R21W94_exp1B,166,55,0,176.7948546,173.4134921,-3.381362554
11,08_15_22,2,A,1,0,C3,C3,-0.00707,-0.167448916,0.167448916,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B13G3,2A,B13G3_exp2A,174,65,0,177.6671392,136.0159186,-41.65122057
18,7_26_22,1,A,1,0,B5,B5,-0.00328,-0.064881032,0.064881032,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B30G75,1A,B30G75_exp1A,154,5,0,178.4750768,180.2458593,1.770782478
8,7_26_22,1,A,2,0,D2,D2,-0.00222,-0.052184399,0.052184399,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G31Y82,1A,G31Y82_exp1A,150,13,0,180.2316349,178.52177,-1.709864891
19,7_26_22,1,B,3,1,C5,C5,-0.00439,-0.121060981,0.121060981,N_18_20_S_A,N_18_20_S_A,S_A,N_18,N,Nitrate,18,20,S,A,R11W52,1B,R11W52_exp1B,184,50,0,180.3080836,179.3603182,-0.94776546
8,7_26_22,1,B,2,0,D2,D2,-0.00518,-0.096813203,0.096813203,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G34Y3,1B,G34Y3_exp1B,166,45,0,180.3870553,157.5903483,-22.79670701
8,08_15_22,2,A,2,0,D2,D2,-0.0041,-0.041151782,0.041151782,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G24Y41,2A,G24Y41_exp2A,203,74,0,180.4595468,131.661184,-48.79836277
24,7_26_22,1,A,3,0,D6,D6,-0.00423,-0.091924684,0.091924684,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R6W30,1A,R6W30_exp1A,152,22,0,180.9685956,161.4069433,-19.56165226
14,09_01_22,3,A,1,1,B4,B4,-0.00347,-0.11142044,0.11142044,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B22G29,3A,B22G29_exp3A,237,130,0,181.0451477,157.0144807,-24.03066702
6,08_20_22,2,B,2,0,B2,B2,-0.00513,-0.062114904,0.062114904,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G25Y45,2B,G25Y45_exp2B,157,105,0,181.1290902,162.1552226,-18.97386759
10,7_26_22,1,B,2,1,B3,B3,-0.00272,-0.04987734,0.04987734,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G23Y5017,1B,G23Y5017_exp1B,165,41,0,181.2181056,NA,NA
11,09_01_22,3,A,1,0,C3,C3,-0.00252,-0.063596661,0.063596661,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B13G8,3A,B13G8_exp3A,237,129,0,181.9300647,127.308367,-54.62169773
12,09_05_22,3,B,2,1,D3,D3,-0.00266,-0.053923926,0.053923926,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,W5O28,3B,W5O28_exp3B,256,190,0,182.3470357,167.2479289,-15.09910682
12,09_05_22,3,B,1,1,D3,D3,-0.00659,-0.076250591,0.076250591,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,O1B2,3B,O1B2_exp3B,242,161,0,182.4762495,170.49635,-11.97989954
12,08_15_22,2,A,1,1,D3,D3,-0.00394,-0.114374527,0.114374527,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B13G8,2A,B13G8_exp2A,226,65,0,182.57371,139.3153293,-43.25838074
11,7_26_22,1,A,1,0,C3,C3,-0.00489,-0.119251703,0.119251703,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B14G14,1A,B14G14_exp1A,168,1,0,182.7364124,207.57583,24.83941763
13,08_15_22,2,A,2,0,A4,A4,-0.00206,-0.039887618,0.039887618,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G34Y10,2A,G34Y10_exp2A,198,78,0,182.8956931,155.2365842,-27.65910894
24,08_20_22,2,B,2,1,D6,D6,-0.00248,-0.062798534,0.062798534,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,Y1B12,2B,Y1B12_exp2B,223,121,0,183.9836784,192.347015,8.363336611
24,7_26_22,1,A,3,1,D6,D6,-0.00451,-0.093374609,0.093374609,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R6W31,1A,R6W31_exp1A,155,22,0,184.8166785,180.0095184,-4.80716015
18,7_26_22,1,B,1,0,B5,B5,-0.00305,-0.071109843,0.071109843,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B32G87,1B,B32G87_exp1B,164,40,0,185.2295553,202.1073694,16.87781416
10,08_20_22,2,B,2,0,B3,B3,-0.00154,-0.014759857,0.014759857,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G26Y50,2B,G26Y50_exp2B,167,106,0,185.4925875,158.0191503,-27.47343719
12,09_01_22,3,A,1,0,D3,D3,-0.00913,-0.125660217,0.125660217,N_0_20_F_S,CNTRL_0_20_F_S,F_S,CNTRL_0,CNTRL,Control,0,20,F,S,B13G13,3A,B13G13_exp3A,240,129,0,185.6137481,178.8360967,-6.777651392
18,08_20_22,2,B,3,1,B5,B5,-0.0046,-0.143934107,0.143934107,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R3W13,2B,R3W13_exp2B,223,115,0,185.811437,177.2639453,-8.547491626
16,7_26_22,1,B,1,1,D4,D4,-0.00445,-0.097586569,0.097586569,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B29G67,1B,B29G67_exp1B,183,39,0,186.153191,179.7430066,-6.410184377
7,09_01_22,3,A,2,1,C2,C2,-0.00275,-0.074366219,0.074366219,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G23Y1819,3A,G23Y1819_exp3A,223,137,0,186.3222235,NA,NA
4,7_26_22,1,A,3,1,D1,D1,-0.00616,-0.110184548,0.110184548,N_5_20_S_S,N_5_20_S_S,S_S,N_5,N,Nitrate,5,20,S,S,Y10B54,1A,Y10B54_exp1A,157,26,0,186.7046376,147.9967785,-38.70785905
23,09_05_22,3,B,3,0,C6,C6,-0.00668,-0.047758858,0.047758858,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,W16O73,3B,W16O73_exp3B,241,184,0,186.7991696,182.7962759,-4.002893704
23,09_01_22,3,A,3,1,C6,C6,-0.00294,-0.095366977,0.095366977,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R15W77,3A,R15W77_exp3A,237,150,0,186.9222236,164.0280355,-22.8941881
7,7_26_22,1,A,2,0,C2,C2,-0.00448,-0.060048299,0.060048299,N_1.5_20_F_S,N_1.5_20_F_S,F_S,N_1.5,N,Nitrate,1.5,20,F,S,G29Y73,1A,G29Y73_exp1A,147,12,0,186.9444263,105.3211332,-81.62329305
5,09_05_22,3,B,3,0,A2,A2,-0.00666,-0.067227976,0.067227976,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,W11O46,3B,W11O46_exp3B,238,179,0,186.9727463,156.8454717,-30.12727464
19,08_20_22,2,B,3,0,C5,C5,-0.00411,-0.079900531,0.079900531,N_18_20_S_A,N_18_20_S_A,S_A,N_18,N,Nitrate,18,20,S,A,R4W14,2B,R4W14_exp2B,170,116,0,187.2590414,162.1763988,-25.08264266
13,7_26_22,1,A,2,0,A4,A4,-0.00341,-0.045884647,0.045884647,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G25Y47,1A,G25Y47_exp1A,152,9,0,187.814039,197.9193836,10.10534451
18,7_26_22,1,A,1,1,B5,B5,-0.00244,-0.053819186,0.053819186,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,B30G72,1A,B30G72_exp1A,162,5,0,188.3360296,210.308761,21.97273137
7,7_26_22,1,B,2,1,C2,C2,-0.00527,-0.103453756,0.103453756,N_1.5_20_F_S,N_1.5_20_F_S,F_S,N_1.5,N,Nitrate,1.5,20,F,S,G30Y79,1B,G30Y79_exp1B,171,43,0,188.9987179,196.348465,7.349747109
23,08_20_22,2,B,3,0,C6,C6,-0.00519,-0.076772153,0.076772153,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R8W40,2B,R8W40_exp2B,170,120,0,189.2290265,197.0288443,7.799817743
13,7_26_22,1,A,2,1,A4,A4,-0.00327,-0.077264588,0.077264588,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G25Y48,1A,G25Y48_exp1A,155,9,0,190.1845433,208.6436396,18.45909624
18,08_15_22,2,A,3,1,B5,B5,-0.00384,-0.088364597,0.088364597,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R1W7,2A,R1W7_exp2A,185,81,0,190.9793712,151.8831301,-39.09624113
8,09_01_22,3,A,2,0,D2,D2,-0.00254,-0.102398565,0.102398565,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G24Y41,3A,G24Y41_exp3A,237,138,0,191.7396282,205.6952602,13.95563199
24,7_26_22,1,A,2,1,D6,D6,NA,-0.060657881,0.060657881,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y10B50,1A,Y10B50_exp1A,168,26,0,191.8962323,183.7445331,-8.151699178
