col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,NO3_category,dose_level,temp,feed,symbiont,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
237,N_18_29_F_A,1,0.140929432,Elevated,Elevated,29,Fed,Aposymbiotic,Elevated_29_Fed_Aposymbiotic,Elevated-x-29,Elevated-x-Fed,Elevated-x-Aposymbiotic,Elevated-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Elevated-x-29-x-Fed,Elevated-x-29-x-Aposymbiotic,Elevated-x-29-x-1,Elevated-x-Fed-x-Aposymbiotic,Elevated-x-Fed-x-1,Elevated-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Elevated-x-29-x-Fed-x-Aposymbiotic,Elevated-x-29-x-Fed-x-1,Elevated-x-29-x-Aposymbiotic-x-1,Elevated-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Elevated-x-29-x-Fed-x-Aposymbiotic-x-1
174,N_18_20_F_A,0,0.141121207,Elevated,Elevated,20,Fed,Aposymbiotic,Elevated_20_Fed_Aposymbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Aposymbiotic,Elevated-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Elevated-x-20-x-Fed,Elevated-x-20-x-Aposymbiotic,Elevated-x-20-x-0,Elevated-x-Fed-x-Aposymbiotic,Elevated-x-Fed-x-0,Elevated-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic,Elevated-x-20-x-Fed-x-0,Elevated-x-20-x-Aposymbiotic-x-0,Elevated-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic-x-0
209,N_18_29_S_S,0,0.141342801,Elevated,Elevated,29,Starved,Symbiotic,Elevated_29_Starved_Symbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Elevated-x-29-x-Starved,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-0,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-0,Elevated-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic,Elevated-x-29-x-Starved-x-0,Elevated-x-29-x-Symbiotic-x-0,Elevated-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Elevated-x-29-x-Starved-x-Symbiotic-x-0
143,A_10_20_F_S,0,0.141685101,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
245,A_10_20_F_A,1,0.142385444,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
149,N_0_20_F_A,0,0.14343632,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
185,N_0_29_F_S,0,0.143536968,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
175,N_5_29_F_S,0,0.143578181,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
152,A_7.5_20_F_S,1,0.143683304,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic-x-1
224,A_10_20_S_A,1,0.143895625,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
223,N_18_20_F_S,1,0.143934107,Elevated,Elevated,20,Fed,Symbiotic,Elevated_20_Fed_Symbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Symbiotic,Elevated-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Elevated-x-20-x-Fed,Elevated-x-20-x-Symbiotic,Elevated-x-20-x-1,Elevated-x-Fed-x-Symbiotic,Elevated-x-Fed-x-1,Elevated-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Elevated-x-20-x-Fed-x-Symbiotic,Elevated-x-20-x-Fed-x-1,Elevated-x-20-x-Symbiotic-x-1,Elevated-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Elevated-x-20-x-Fed-x-Symbiotic-x-1
237,A_7.5_29_S_A,0,0.144353421,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic-x-0
154,A_7.5_20_S_A,1,0.14476369,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
242,N_5_29_F_A,1,0.14499058,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
226,A_0_20_F_S,1,0.146050989,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Low-x-20-x-Fed-x-Symbiotic-x-1
237,N_0_29_S_A,0,0.146336596,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic-x-0
157,N_18_20_S_S,1,0.146789783,Elevated,Elevated,20,Starved,Symbiotic,Elevated_20_Starved_Symbiotic,Elevated-x-20,Elevated-x-Starved,Elevated-x-Symbiotic,Elevated-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Elevated-x-20-x-Starved,Elevated-x-20-x-Symbiotic,Elevated-x-20-x-1,Elevated-x-Starved-x-Symbiotic,Elevated-x-Starved-x-1,Elevated-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Elevated-x-20-x-Starved-x-Symbiotic,Elevated-x-20-x-Starved-x-1,Elevated-x-20-x-Symbiotic-x-1,Elevated-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Elevated-x-20-x-Starved-x-Symbiotic-x-1
208,N_0_29_S_S,1,0.14734102600000001,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
165,A_10_29_S_A,0,0.147606728,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Low-x-29-x-Starved-x-Aposymbiotic-x-0
201,A_0_20_S_S,0,0.148060515,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
233,A_10_29_F_S,1,0.148172607,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
208,N_1.5_20_S_S,1,0.148187589,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
154,N_5_20_S_S,0,0.1502114,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
154,A_10_20_S_A,1,0.150336838,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
161,A_7.5_29_F_A,1,0.1530478,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
215,A_10_29_F_A,1,0.153436797,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
153,A_10_20_F_A,1,0.153604196,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
160,N_5_20_F_A,0,0.155505099,Elevated,Elevated,20,Fed,Aposymbiotic,Elevated_20_Fed_Aposymbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Aposymbiotic,Elevated-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Elevated-x-20-x-Fed,Elevated-x-20-x-Aposymbiotic,Elevated-x-20-x-0,Elevated-x-Fed-x-Aposymbiotic,Elevated-x-Fed-x-0,Elevated-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic,Elevated-x-20-x-Fed-x-0,Elevated-x-20-x-Aposymbiotic-x-0,Elevated-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Elevated-x-20-x-Fed-x-Aposymbiotic-x-0
213,A_7.5_20_F_A,1,0.156278457,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Low-x-20-x-Fed-x-Aposymbiotic-x-1
